Time;PlayerID;PositionX;PositionZ;ForwardX;ForwardZ;Velocity;IsExtracting;IsAllowedToMove;WaitingForExtraction;CoinAmount;VisiblePlayers;
0.01489258;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.06506348;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.0982666;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.1483154;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.1817627;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.2149658;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.2650146;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.2983398;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.3482666;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.3817139;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.4150391;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.4649658;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.498291;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.5483398;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.581665;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.6149902;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.664917;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.6983643;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.748291;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.7816162;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.8150635;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.8649902;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.8983154;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.9483643;0;4.370087;22.62008;0.1474958;0.9890627;0;False;True;False;345;( );
0.9816895;0;4.372404;22.63562;0.1474958;0.9890627;0.6105555;False;True;False;345;( );
1.015015;0;4.377025;22.66661;0.1474958;0.9890627;1.035536;False;True;False;345;( );
1.065063;0;4.386769;22.73195;0.1474958;0.9890627;1.441526;False;True;False;345;( );
1.098389;0;4.394503;22.78381;0.1474958;0.9890627;1.612144;False;True;False;345;( );
1.148438;0;4.407244;22.86925;0.1474958;0.9890627;1.775546;False;True;False;345;( );
1.181763;0;4.416252;22.92965;0.1474958;0.9890627;1.844248;False;True;False;345;( );
1.215088;0;4.42549;22.9916;0.1474958;0.9890627;1.891796;False;True;False;345;( );
1.265015;0;4.439674;23.08671;0.1474958;0.9890627;1.937367;False;True;False;345;( );
1.29834;0;4.449286;23.15117;0.1474958;0.9890627;1.95653;False;True;False;345;( );
1.348389;0;4.463809;23.24855;0.1474958;0.9890627;1.974842;False;True;False;345;( );
1.381714;0;4.47355;23.31387;0.1474958;0.9890627;1.982531;False;True;False;345;( );
1.415039;0;4.48332;23.37939;0.1474958;0.9890627;1.98787;False;True;False;345;( );
1.465088;0;4.498005;23.47786;0.1474958;0.9890627;1.99298;False;True;False;345;( );
1.498413;0;4.50781;23.54361;0.1474958;0.9890627;1.995124;False;True;False;345;( );
1.54834;0;4.522538;23.64237;0.1474958;0.9890627;1.997179;False;True;False;345;( );
1.581665;0;4.53235;23.70817;0.1474958;0.9890627;1.99804;False;True;False;345;( );
1.615112;0;4.542173;23.77404;0.1474958;0.9890627;1.998639;False;True;False;345;( );
1.665039;0;4.556933;23.87301;0.1474958;0.9890627;1.999213;False;True;False;345;( );
1.698364;0;4.56676;23.93891;0.1474958;0.9890627;1.999453;False;True;False;345;( );
1.748413;0;4.581507;24.0378;0.1474958;0.9890627;1.999684;False;True;False;345;( );
1.781738;0;4.591335;24.10371;0.1474958;0.9890627;1.99978;False;True;False;345;( );
1.815063;0;4.601168;24.16964;0.1474958;0.9890627;1.999847;False;True;False;345;( );
1.86499;0;4.615916;24.26854;0.1474958;0.9890627;1.999912;False;True;False;345;( );
1.898315;0;4.625739;24.33441;0.1474958;0.9890627;1.999939;False;True;False;345;( );
1.948364;0;4.640506;24.43343;0.1474958;0.9890627;1.999964;False;True;False;345;( );
1.981689;0;4.650335;24.49934;0.1474958;0.9890627;1.999975;False;True;False;345;( );
