Time;PlayerID;PositionX;PositionZ;ForwardX;ForwardZ;Velocity;IsExtracting;IsAllowedToMove;WaitingForExtraction;CoinAmount;VisiblePlayers;
0.02978516;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.06298828;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.1130371;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.1464844;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.1796875;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.2297363;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.2629395;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.3129883;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.3464355;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.3796387;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.4296875;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.4631348;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.5129395;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.5463867;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.5795898;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.6296387;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.6630859;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.7131348;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.7463379;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.7797852;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.8295898;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.8630371;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.9130859;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.9462891;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
0.9797363;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.029785;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.062988;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.113037;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.146484;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.179688;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.229736;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.262939;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.312988;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.346436;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.379639;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.429688;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.463135;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.512939;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.546387;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.579834;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.629639;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.663086;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.713135;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.746338;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.779785;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.829834;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.863037;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.913086;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.946533;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
1.979736;0;-22.77705;-32.95897;0.8983057;-0.439371;0;False;True;False;466;( );
2.029785;0;-22.76294;-32.96587;0.8983057;-0.439371;0.6105555;False;True;False;466;( );
2.062988;0;-22.73483;-32.97962;0.8983057;-0.439371;1.035141;False;True;False;466;( );
2.113037;0;-22.67536;-33.00871;0.8983057;-0.439371;1.441937;False;True;False;466;( );
2.146484;0;-22.62829;-33.03173;0.8983057;-0.439371;1.612301;False;True;False;466;( );
