Time;PatchID;PositionX;PositionZ;Radius;CoinAmount;PatchEvent;TriggerPlayer;
0;99;27.37997;13.27856;3;16;CREATED;;
0;100;44.59169;-4.064495;3;16;CREATED;;
0;101;-31.39881;-15.18808;3;16;CREATED;;
0;102;43.60912;-38.98552;3;16;CREATED;;
0;103;16.77737;38.10755;3;16;CREATED;;
0;104;8.881538;41.93466;3;16;CREATED;;
0;105;28.45638;-27.7736;3;16;CREATED;;
0;106;39.20558;14.14392;3;16;CREATED;;
0;107;-39.46135;-36.23422;3;16;CREATED;;
0;108;15.67223;-38.44144;3;16;CREATED;;
0;109;25.18239;-0.6471138;3;16;CREATED;;
0;110;-44.7918;32.754;3;16;CREATED;;
0;111;12.7862;-24.25719;3;16;CREATED;;
0;112;-19.7078;34.28001;3;16;CREATED;;
0;113;34.29015;29.61483;3;16;CREATED;;
6.84375;105;28.45638;-27.7736;3;16;DISCOVER;3;
10.49219;105;28.45638;-27.7736;3;15;EXTRACT;3;
12.49609;105;28.45638;-27.7736;3;14;EXTRACT;3;
14.5;105;28.45638;-27.7736;3;13;EXTRACT;3;
16.51172;105;28.45638;-27.7736;3;12;EXTRACT;3;
18.43359;99;27.37997;13.27856;3;16;DISCOVER;2;
18.51563;105;28.45638;-27.7736;3;11;EXTRACT;3;
20.48047;105;28.45638;-27.7736;3;10;EXTRACT;3;
21.5625;99;27.37997;13.27856;3;15;EXTRACT;2;
22.48438;105;28.45638;-27.7736;3;9;EXTRACT;3;
23.56641;99;27.37997;13.27856;3;14;EXTRACT;2;
24.49219;105;28.45638;-27.7736;3;8;EXTRACT;3;
25.57422;99;27.37997;13.27856;3;13;EXTRACT;2;
26.49609;105;28.45638;-27.7736;3;7;EXTRACT;3;
27.57813;99;27.37997;13.27856;3;12;EXTRACT;2;
28.5;105;28.45638;-27.7736;3;6;EXTRACT;3;
29.58594;99;27.37997;13.27856;3;11;EXTRACT;2;
30.50781;105;28.45638;-27.7736;3;5;EXTRACT;3;
31.58984;99;27.37997;13.27856;3;10;EXTRACT;2;
32.51172;105;28.45638;-27.7736;3;4;EXTRACT;3;
33.55469;99;27.37997;13.27856;3;9;EXTRACT;2;
34.51563;105;28.45638;-27.7736;3;3;EXTRACT;3;
35.5625;99;27.37997;13.27856;3;8;EXTRACT;2;
36.51953;105;28.45638;-27.7736;3;2;EXTRACT;3;
37.5625;99;27.37997;13.27856;3;7;EXTRACT;2;
38.52734;105;28.45638;-27.7736;3;1;EXTRACT;3;
39.56641;99;27.37997;13.27856;3;6;EXTRACT;2;
39.84766;112;-19.7078;34.28001;3;16;DISCOVER;0;
40.53125;105;28.45638;-27.7736;3;0;EXTRACT;3;
40.51953;105;28.45638;-27.7736;3;0;DESTROYED;;
40.53125;114;-27.445;36.97089;3;16;CREATED;;
41.57422;99;27.37997;13.27856;3;5;EXTRACT;2;
43.21875;112;-19.7078;34.28001;3;15;EXTRACT;0;
43.57813;99;27.37997;13.27856;3;4;EXTRACT;2;
45.22266;112;-19.7078;34.28001;3;14;EXTRACT;0;
45.58203;99;27.37997;13.27856;3;3;EXTRACT;2;
47.22656;112;-19.7078;34.28001;3;13;EXTRACT;0;
47.58594;99;27.37997;13.27856;3;2;EXTRACT;2;
49.23047;112;-19.7078;34.28001;3;12;EXTRACT;0;
49.55469;99;27.37997;13.27856;3;1;EXTRACT;2;
51.23438;112;-19.7078;34.28001;3;11;EXTRACT;0;
51.55469;99;27.37997;13.27856;3;0;EXTRACT;2;
51.51953;99;27.37997;13.27856;3;0;DESTROYED;;
51.55469;115;-32.13995;28.2266;3;16;CREATED;;
53.24219;112;-19.7078;34.28001;3;10;EXTRACT;0;
55.24219;112;-19.7078;34.28001;3;9;EXTRACT;0;
57.25;112;-19.7078;34.28001;3;8;EXTRACT;0;
58.89844;107;-39.46135;-36.23422;3;16;DISCOVER;1;
59.21875;112;-19.7078;34.28001;3;7;EXTRACT;0;
61.23438;112;-19.7078;34.28001;3;6;EXTRACT;0;
62.11719;107;-39.46135;-36.23422;3;15;EXTRACT;1;
63.23828;112;-19.7078;34.28001;3;5;EXTRACT;0;
64.08594;107;-39.46135;-36.23422;3;14;EXTRACT;1;
