Time;PatchID;PositionX;PositionZ;Radius;CoinAmount;PatchEvent;TriggerPlayer;
0;72;-15.56803;-18.01971;3;16;CREATED;;
0;73;32.65503;35.43505;3;16;CREATED;;
0;74;-28.16323;-9.289505;3;16;CREATED;;
0;75;18.09645;2.365982;3;16;CREATED;;
0;76;-4.195805;30.19772;3;16;CREATED;;
0;77;8.679817;-1.878399;3;16;CREATED;;
0;78;-16.21911;-32.48566;3;16;CREATED;;
0;79;8.207436;-22.93829;3;16;CREATED;;
0;80;33.71014;-41.84958;3;16;CREATED;;
0;81;0.7450066;44.87714;3;16;CREATED;;
0;82;-6.910332;37.16875;3;16;CREATED;;
0;83;-43.85952;8.12022;3;16;CREATED;;
0;84;11.83906;-41.25791;3;16;CREATED;;
0;85;21.32455;-14.99236;3;16;CREATED;;
0;86;-43.04778;-6.179825;3;16;CREATED;;
35.95996;80;33.71014;-41.84958;3;16;DISCOVER;0;
39.17664;80;33.71014;-41.84958;3;15;EXTRACT;0;
41.17676;80;33.71014;-41.84958;3;14;EXTRACT;0;
43.17676;80;33.71014;-41.84958;3;13;EXTRACT;0;
45.17688;80;33.71014;-41.84958;3;12;EXTRACT;0;
47.17688;80;33.71014;-41.84958;3;11;EXTRACT;0;
49.177;80;33.71014;-41.84958;3;10;EXTRACT;0;
51.17712;80;33.71014;-41.84958;3;9;EXTRACT;0;
53.17712;80;33.71014;-41.84958;3;8;EXTRACT;0;
55.17712;80;33.71014;-41.84958;3;7;EXTRACT;0;
57.17725;80;33.71014;-41.84958;3;6;EXTRACT;0;
59.17737;80;33.71014;-41.84958;3;5;EXTRACT;0;
61.17737;80;33.71014;-41.84958;3;4;EXTRACT;0;
63.17749;80;33.71014;-41.84958;3;3;EXTRACT;0;
65.17749;80;33.71014;-41.84958;3;2;EXTRACT;0;
67.17761;80;33.71014;-41.84958;3;1;EXTRACT;0;
69.17761;80;33.71014;-41.84958;3;0;EXTRACT;0;
69.17761;80;33.71014;-41.84958;3;0;DESTROYED;;
69.22766;87;23.84313;20.27378;3;16;CREATED;;
83.07996;84;11.83906;-41.25791;3;16;DISCOVER;0;
86.56165;84;11.83906;-41.25791;3;15;EXTRACT;0;
88.56165;84;11.83906;-41.25791;3;14;EXTRACT;0;
90.56177;84;11.83906;-41.25791;3;13;EXTRACT;0;
92.56177;84;11.83906;-41.25791;3;12;EXTRACT;0;
94.56189;84;11.83906;-41.25791;3;11;EXTRACT;0;
96.56189;84;11.83906;-41.25791;3;10;EXTRACT;0;
98.56201;84;11.83906;-41.25791;3;9;EXTRACT;0;
100.562;84;11.83906;-41.25791;3;8;EXTRACT;0;
102.5621;84;11.83906;-41.25791;3;7;EXTRACT;0;
104.5623;84;11.83906;-41.25791;3;6;EXTRACT;0;
106.5623;84;11.83906;-41.25791;3;5;EXTRACT;0;
108.5624;84;11.83906;-41.25791;3;4;EXTRACT;0;
110.5624;84;11.83906;-41.25791;3;3;EXTRACT;0;
112.5625;84;11.83906;-41.25791;3;2;EXTRACT;0;
114.5625;84;11.83906;-41.25791;3;1;EXTRACT;0;
116.5626;84;11.83906;-41.25791;3;0;EXTRACT;0;
116.5626;84;11.83906;-41.25791;3;0;DESTROYED;;
116.5792;88;4.983143;16.49308;3;16;CREATED;;
166.04;86;-43.04778;-6.179825;3;16;DISCOVER;0;
169.0477;86;-43.04778;-6.179825;3;15;EXTRACT;0;
171.0477;86;-43.04778;-6.179825;3;14;EXTRACT;0;
173.0477;86;-43.04778;-6.179825;3;13;EXTRACT;0;
175.0479;86;-43.04778;-6.179825;3;12;EXTRACT;0;
177.048;86;-43.04778;-6.179825;3;11;EXTRACT;0;
179.048;86;-43.04778;-6.179825;3;10;EXTRACT;0;
181.0481;86;-43.04778;-6.179825;3;9;EXTRACT;0;
183.0482;86;-43.04778;-6.179825;3;8;EXTRACT;0;
185.0482;86;-43.04778;-6.179825;3;7;EXTRACT;0;
187.0483;86;-43.04778;-6.179825;3;6;EXTRACT;0;
189.0483;86;-43.04778;-6.179825;3;5;EXTRACT;0;
191.0485;86;-43.04778;-6.179825;3;4;EXTRACT;0;
193.0486;86;-43.04778;-6.179825;3;3;EXTRACT;0;
195.0486;86;-43.04778;-6.179825;3;2;EXTRACT;0;
197.0486;86;-43.04778;-6.179825;3;1;EXTRACT;0;
199.0486;86;-43.04778;-6.179825;3;0;EXTRACT;0;
199.0486;86;-43.04778;-6.179825;3;0;DESTROYED;;
199.0654;89;-5.841373;16.64458;3;16;CREATED;;
208.4399;83;-43.85952;8.12022;3;16;DISCOVER;0;
211.6658;83;-43.85952;8.12022;3;15;EXTRACT;0;
213.6658;83;-43.85952;8.12022;3;14;EXTRACT;0;
215.666;83;-43.85952;8.12022;3;13;EXTRACT;0;
217.666;83;-43.85952;8.12022;3;12;EXTRACT;0;
219.666;83;-43.85952;8.12022;3;11;EXTRACT;0;
221.666;83;-43.85952;8.12022;3;10;EXTRACT;0;
223.6663;83;-43.85952;8.12022;3;9;EXTRACT;0;
225.6663;83;-43.85952;8.12022;3;8;EXTRACT;0;
227.6663;83;-43.85952;8.12022;3;7;EXTRACT;0;
229.6831;83;-43.85952;8.12022;3;6;EXTRACT;0;
231.6831;83;-43.85952;8.12022;3;5;EXTRACT;0;
233.6831;83;-43.85952;8.12022;3;4;EXTRACT;0;
235.6833;83;-43.85952;8.12022;3;3;EXTRACT;0;
237.6833;83;-43.85952;8.12022;3;2;EXTRACT;0;
239.6833;83;-43.85952;8.12022;3;1;EXTRACT;0;
241.6833;83;-43.85952;8.12022;3;0;EXTRACT;0;
241.6833;83;-43.85952;8.12022;3;0;DESTROYED;;
241.7002;90;43.42569;10.21139;3;16;CREATED;;
283.8;81;0.7450066;44.87714;3;16;DISCOVER;0;
287.0349;81;0.7450066;44.87714;3;15;EXTRACT;0;
289.0352;81;0.7450066;44.87714;3;14;EXTRACT;0;
291.0352;81;0.7450066;44.87714;3;13;EXTRACT;0;
293.0352;81;0.7450066;44.87714;3;12;EXTRACT;0;
295.0352;81;0.7450066;44.87714;3;11;EXTRACT;0;
297.0354;81;0.7450066;44.87714;3;10;EXTRACT;0;
299.0354;81;0.7450066;44.87714;3;9;EXTRACT;0;
301.0354;81;0.7450066;44.87714;3;8;EXTRACT;0;
303.0354;81;0.7450066;44.87714;3;7;EXTRACT;0;
305.0356;81;0.7450066;44.87714;3;6;EXTRACT;0;
307.0356;81;0.7450066;44.87714;3;5;EXTRACT;0;
309.0356;81;0.7450066;44.87714;3;4;EXTRACT;0;
311.0359;81;0.7450066;44.87714;3;3;EXTRACT;0;
313.0359;81;0.7450066;44.87714;3;2;EXTRACT;0;
315.0359;81;0.7450066;44.87714;3;1;EXTRACT;0;
317.0359;81;0.7450066;44.87714;3;0;EXTRACT;0;
317.0359;81;0.7450066;44.87714;3;0;DESTROYED;;
317.0527;91;-0.7683716;8.205547;3;16;CREATED;;
411.6799;87;23.84313;20.27378;3;16;DISCOVER;0;
414.8726;87;23.84313;20.27378;3;15;EXTRACT;0;
416.8728;87;23.84313;20.27378;3;14;EXTRACT;0;
418.8728;87;23.84313;20.27378;3;13;EXTRACT;0;
420.8728;87;23.84313;20.27378;3;12;EXTRACT;0;
422.8728;87;23.84313;20.27378;3;11;EXTRACT;0;
424.8896;87;23.84313;20.27378;3;10;EXTRACT;0;
426.8896;87;23.84313;20.27378;3;9;EXTRACT;0;
428.8896;87;23.84313;20.27378;3;8;EXTRACT;0;
430.8899;87;23.84313;20.27378;3;7;EXTRACT;0;
432.8899;87;23.84313;20.27378;3;6;EXTRACT;0;
434.8899;87;23.84313;20.27378;3;5;EXTRACT;0;
436.8899;87;23.84313;20.27378;3;4;EXTRACT;0;
438.8901;87;23.84313;20.27378;3;3;EXTRACT;0;
440.8901;87;23.84313;20.27378;3;2;EXTRACT;0;
442.8901;87;23.84313;20.27378;3;1;EXTRACT;0;
444.8904;87;23.84313;20.27378;3;0;EXTRACT;0;
444.8904;87;23.84313;20.27378;3;0;DESTROYED;;
444.907;92;-12.03874;-9.920113;3;16;CREATED;;
509.28;79;8.207436;-22.93829;3;16;DISCOVER;0;
512.376;79;8.207436;-22.93829;3;15;EXTRACT;0;
514.376;79;8.207436;-22.93829;3;14;EXTRACT;0;
516.376;79;8.207436;-22.93829;3;13;EXTRACT;0;
518.376;79;8.207436;-22.93829;3;12;EXTRACT;0;
520.3762;79;8.207436;-22.93829;3;11;EXTRACT;0;
522.3762;79;8.207436;-22.93829;3;10;EXTRACT;0;
524.3762;79;8.207436;-22.93829;3;9;EXTRACT;0;
526.3762;79;8.207436;-22.93829;3;8;EXTRACT;0;
528.3765;79;8.207436;-22.93829;3;7;EXTRACT;0;
530.3765;79;8.207436;-22.93829;3;6;EXTRACT;0;
532.3765;79;8.207436;-22.93829;3;5;EXTRACT;0;
534.3765;79;8.207436;-22.93829;3;4;EXTRACT;0;
536.3767;79;8.207436;-22.93829;3;3;EXTRACT;0;
538.3767;79;8.207436;-22.93829;3;2;EXTRACT;0;
540.3767;79;8.207436;-22.93829;3;1;EXTRACT;0;
542.377;79;8.207436;-22.93829;3;0;EXTRACT;0;
542.377;79;8.207436;-22.93829;3;0;DESTROYED;;
542.4268;93;-43.29698;-20.76056;3;16;CREATED;;
566.1599;88;4.983143;16.49308;3;16;DISCOVER;0;
569.2278;88;4.983143;16.49308;3;15;EXTRACT;0;
571.2278;88;4.983143;16.49308;3;14;EXTRACT;0;
573.2278;88;4.983143;16.49308;3;13;EXTRACT;0;
575.228;88;4.983143;16.49308;3;12;EXTRACT;0;
577.228;88;4.983143;16.49308;3;11;EXTRACT;0;
579.228;88;4.983143;16.49308;3;10;EXTRACT;0;
581.2283;88;4.983143;16.49308;3;9;EXTRACT;0;
583.2283;88;4.983143;16.49308;3;8;EXTRACT;0;
585.2283;88;4.983143;16.49308;3;7;EXTRACT;0;
587.2283;88;4.983143;16.49308;3;6;EXTRACT;0;
589.2285;88;4.983143;16.49308;3;5;EXTRACT;0;
591.2285;88;4.983143;16.49308;3;4;EXTRACT;0;
593.2285;88;4.983143;16.49308;3;3;EXTRACT;0;
595.2288;88;4.983143;16.49308;3;2;EXTRACT;0;
597.2288;88;4.983143;16.49308;3;1;EXTRACT;0;
599.2288;88;4.983143;16.49308;3;0;EXTRACT;0;
599.2288;88;4.983143;16.49308;3;0;DESTROYED;;
599.2622;94;27.66528;-20.81915;3;16;CREATED;;
615.04;82;-6.910332;37.16875;3;16;DISCOVER;0;
618.1128;82;-6.910332;37.16875;3;15;EXTRACT;0;
620.1128;82;-6.910332;37.16875;3;14;EXTRACT;0;
622.1128;82;-6.910332;37.16875;3;13;EXTRACT;0;
624.113;82;-6.910332;37.16875;3;12;EXTRACT;0;
626.113;82;-6.910332;37.16875;3;11;EXTRACT;0;
628.113;82;-6.910332;37.16875;3;10;EXTRACT;0;
630.113;82;-6.910332;37.16875;3;9;EXTRACT;0;
632.1133;82;-6.910332;37.16875;3;8;EXTRACT;0;
634.1133;82;-6.910332;37.16875;3;7;EXTRACT;0;
636.1133;82;-6.910332;37.16875;3;6;EXTRACT;0;
638.1135;82;-6.910332;37.16875;3;5;EXTRACT;0;
640.1135;82;-6.910332;37.16875;3;4;EXTRACT;0;
642.1135;82;-6.910332;37.16875;3;3;EXTRACT;0;
644.1135;82;-6.910332;37.16875;3;2;EXTRACT;0;
646.1138;82;-6.910332;37.16875;3;1;EXTRACT;0;
648.1138;82;-6.910332;37.16875;3;0;EXTRACT;0;
648.1138;82;-6.910332;37.16875;3;0;DESTROYED;;
648.1472;95;17.33236;37.00572;3;16;CREATED;;
661.3599;89;-5.841373;16.64458;3;16;DISCOVER;0;
664.2976;89;-5.841373;16.64458;3;15;EXTRACT;0;
666.2976;89;-5.841373;16.64458;3;14;EXTRACT;0;
668.2976;89;-5.841373;16.64458;3;13;EXTRACT;0;
670.2979;89;-5.841373;16.64458;3;12;EXTRACT;0;
672.2979;89;-5.841373;16.64458;3;11;EXTRACT;0;
674.2981;89;-5.841373;16.64458;3;10;EXTRACT;0;
676.2981;89;-5.841373;16.64458;3;9;EXTRACT;0;
678.2981;89;-5.841373;16.64458;3;8;EXTRACT;0;
680.2981;89;-5.841373;16.64458;3;7;EXTRACT;0;
