Time;PatchID;PositionX;PositionZ;Radius;CoinAmount;PatchEvent;TriggerPlayer;
0;83;12.52831;16.79478;3;16;CREATED;;
0;84;-18.00356;2.526249;3;16;CREATED;;
0;85;41.35414;6.073246;3;16;CREATED;;
0;86;33.06376;30.80516;3;16;CREATED;;
0;87;4.05835;-19.55247;3;16;CREATED;;
0;88;21.64743;-10.8567;3;16;CREATED;;
0;89;-43.26159;7.834801;3;16;CREATED;;
0;90;10.40343;-27.34598;3;16;CREATED;;
0;91;-34.70794;-23.97255;3;16;CREATED;;
0;92;6.362827;29.03621;3;16;CREATED;;
0;93;37.71553;-3.114017;3;16;CREATED;;
0;94;-26.95477;4.438084;3;16;CREATED;;
0;95;-15.48105;-25.60027;3;16;CREATED;;
0;96;15.10563;43.0765;3;16;CREATED;;
0;97;23.82066;-21.71529;3;16;CREATED;;
7.159912;95;-15.48105;-25.60027;3;16;DISCOVER;0;
11.40723;95;-15.48105;-25.60027;3;15;EXTRACT;0;
13.40747;95;-15.48105;-25.60027;3;14;EXTRACT;0;
15.40747;95;-15.48105;-25.60027;3;13;EXTRACT;0;
17.40747;95;-15.48105;-25.60027;3;12;EXTRACT;0;
19.40771;95;-15.48105;-25.60027;3;11;EXTRACT;0;
21.40771;95;-15.48105;-25.60027;3;10;EXTRACT;0;
23.40771;95;-15.48105;-25.60027;3;9;EXTRACT;0;
25.40771;95;-15.48105;-25.60027;3;8;EXTRACT;0;
27.40796;95;-15.48105;-25.60027;3;7;EXTRACT;0;
29.40796;95;-15.48105;-25.60027;3;6;EXTRACT;0;
31.40796;95;-15.48105;-25.60027;3;5;EXTRACT;0;
33.4082;95;-15.48105;-25.60027;3;4;EXTRACT;0;
35.4082;95;-15.48105;-25.60027;3;3;EXTRACT;0;
37.4082;95;-15.48105;-25.60027;3;2;EXTRACT;0;
39.4082;95;-15.48105;-25.60027;3;1;EXTRACT;0;
41.40845;95;-15.48105;-25.60027;3;0;EXTRACT;0;
41.40845;95;-15.48105;-25.60027;3;0;DESTROYED;;
41.42505;98;-21.76712;37.0772;3;16;CREATED;;
58.23999;90;10.40343;-27.34598;3;16;DISCOVER;0;
61.95898;90;10.40343;-27.34598;3;15;EXTRACT;0;
63.95923;90;10.40343;-27.34598;3;14;EXTRACT;0;
65.95923;90;10.40343;-27.34598;3;13;EXTRACT;0;
67.95923;90;10.40343;-27.34598;3;12;EXTRACT;0;
69.95923;90;10.40343;-27.34598;3;11;EXTRACT;0;
71.95923;90;10.40343;-27.34598;3;10;EXTRACT;0;
73.95947;90;10.40343;-27.34598;3;9;EXTRACT;0;
75.95947;90;10.40343;-27.34598;3;8;EXTRACT;0;
77.95947;90;10.40343;-27.34598;3;7;EXTRACT;0;
79.95972;90;10.40343;-27.34598;3;6;EXTRACT;0;
81.95972;90;10.40343;-27.34598;3;5;EXTRACT;0;
83.95972;90;10.40343;-27.34598;3;4;EXTRACT;0;
85.95972;90;10.40343;-27.34598;3;3;EXTRACT;0;
87.95996;90;10.40343;-27.34598;3;2;EXTRACT;0;
89.95996;90;10.40343;-27.34598;3;1;EXTRACT;0;
91.95996;90;10.40343;-27.34598;3;0;EXTRACT;0;
91.95996;90;10.40343;-27.34598;3;0;DESTROYED;;
