Time;PlayerID;PositionX;PositionZ;ForwardX;ForwardZ;Velocity;IsExtracting;IsAllowedToMove;WaitingForExtraction;CoinAmount;VisiblePlayers;
0.001159668;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.05114746;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.08447266;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.1177368;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.1678467;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.2011108;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.2511597;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.2844238;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.3178101;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.3677979;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.4011841;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.4511719;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.484436;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.5178223;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.5678101;0;-41.91402;-40.20254;-0.3833631;0.9235978;0;False;True;False;0;( );
0.6011963;0;-41.91616;-40.1974;-0.3833631;0.9235978;0.3337241;False;True;False;0;( );
0.651123;0;-41.93205;-40.1591;-0.3833631;0.9235978;1.035359;False;True;False;0;( );
0.6845093;0;-41.94821;-40.12018;-0.3833631;0.9235978;1.330333;False;True;False;0;( );
0.7178345;0;-41.96724;-40.07433;-0.3833631;0.9235978;1.535041;False;True;False;0;( );
0.7678223;0;-41.99931;-39.99706;-0.3797852;0.9250747;1.730894;False;True;False;0;( );
0.8012085;0;-42.0218;-39.9417;-0.3641137;0.9313545;1.813046;False;True;False;0;( );
0.8511353;0;-42.05473;-39.85419;-0.3251887;0.9456492;1.89186;False;True;False;0;( );
0.8844604;0;-42.075;-39.79358;-0.292252;0.9563413;1.9249;False;True;False;0;( );
0.9178467;0;-42.09335;-39.73148;-0.2554426;0.9668242;1.947849;False;True;False;0;( );
0.9678345;0;-42.11649;-39.63608;-0.1951417;0.9807751;1.969822;False;True;False;0;( );
1.00116;0;-42.12865;-39.57134;-0.1526019;0.9882878;1.97904;False;True;False;0;( );
1.051147;0;-42.14162;-39.47292;-0.08644579;0.9962566;1.987872;False;True;False;0;( );
1.084534;0;-42.14661;-39.40675;-0.04132848;0.9991456;1.991578;False;True;False;0;( );
1.117859;0;-42.1486;-39.34034;0.004265536;0.9999909;1.994151;False;True;False;0;( );
1.167847;0;-42.14589;-39.24062;0.07311545;0.9973235;1.996615;False;True;False;0;( );
1.201172;0;-42.14025;-39.17429;0.1190603;0.992887;1.997649;False;True;False;0;( );
1.25116;0;-42.12607;-39.07542;0.1838642;0.9829517;1.998639;False;True;False;0;( );
1.284546;0;-42.11329;-39.01001;0.2127666;0.9771031;1.999055;False;True;False;0;( );
1.31781;0;-42.09874;-38.94493;0.2327322;0.9725409;1.999344;False;True;False;0;( );
1.367859;0;-42.07476;-38.84788;0.2517452;0.9677936;1.99962;False;True;False;0;( );
1.401184;0;-42.05784;-38.78341;0.2596962;0.9656904;1.999736;False;True;False;0;( );
1.451172;0;-42.03157;-38.68686;0.2672978;0.963614;1.999848;False;True;False;0;( );
1.484497;0;-42.01371;-38.6227;0.2704783;0.9627261;1.999894;False;True;False;0;( );
1.517883;0;-41.99566;-38.5586;0.2726861;0.9621031;1.999926;False;True;False;0;( );
1.567871;0;-41.96843;-38.46236;0.2642393;0.9644572;1.999957;False;True;False;0;( );
1.601196;0;-41.95109;-38.39789;0.2439648;0.9697841;1.999971;False;True;False;0;( );
1.651184;0;-41.92794;-38.30062;0.2105705;0.9775787;1.999983;False;True;False;0;( );
1.684509;0;-41.91416;-38.23539;0.1964761;0.9805086;1.999988;False;True;False;0;( );
