Time;PlayerID;PositionX;PositionZ;ForwardX;ForwardZ;Velocity;IsExtracting;IsAllowedToMove;WaitingForExtraction;CoinAmount;VisiblePlayers;
0.01831055;0;-22.91096;-38.10645;0.3918279;0.9200385;0;False;True;False;400;( );
0.05151367;0;-22.91096;-38.10645;0.3918279;0.9200385;0;False;True;False;400;( );
0.1015625;0;-22.91096;-38.10645;0.3918279;0.9200385;0;False;True;False;400;( );
0.1350098;0;-22.91096;-38.10645;0.3918279;0.9200385;0;False;True;False;400;( );
0.1682129;0;-22.91096;-38.10645;0.3918279;0.9200385;0;False;True;False;400;( );
0.2182617;0;-22.91096;-38.10645;0.3918279;0.9200385;0;False;True;False;400;( );
0.251709;0;-22.91096;-38.10645;0.3918279;0.9200385;0;False;True;False;400;( );
0.3017578;0;-22.91096;-38.10645;0.3918279;0.9200385;0;False;True;False;400;( );
0.3349609;0;-22.91096;-38.10645;0.3918279;0.9200385;0;False;True;False;400;( );
0.3681641;0;-22.91096;-38.10645;0.3918279;0.9200385;0;False;True;False;400;( );
0.4182129;0;-22.89928;-38.07901;0.3918279;0.9200385;0.8430498;False;True;False;400;( );
0.4516602;0;-22.8847;-38.04477;0.3918279;0.9200385;1.196563;False;True;False;400;( );
0.501709;0;-22.85657;-37.97871;0.3918279;0.9200385;1.535092;False;True;False;400;( );
0.5349121;0;-22.83508;-37.92828;0.3918279;0.9200385;1.677129;False;True;False;400;( );
0.5683594;0;-22.81218;-37.8745;0.3918279;0.9200385;1.775788;False;True;False;400;( );
0.6181641;0;-22.77609;-37.78976;0.3882638;0.9215483;1.870227;False;True;False;400;( );
0.6516113;0;-22.75171;-37.73129;0.3726296;0.9279802;1.909876;False;True;False;400;( );
0.7016602;0;-22.71675;-37.64092;0.3338349;0.9426316;1.947866;False;True;False;400;( );
0.7348633;0;-22.69546;-37.57918;0.3010068;0.953622;1.963789;False;True;False;400;( );
0.7683105;0;-22.67628;-37.51637;0.2643361;0.9644306;1.974844;False;True;False;400;( );
0.8183594;0;-22.65203;-37.42024;0.2041555;0.9789385;1.985445;False;True;False;400;( );
0.8515625;0;-22.63918;-37.35513;0.1616165;0.9868537;1.989897;False;True;False;400;( );
0.9016113;0;-22.62525;-37.25647;0.09554642;0.995425;1.994154;False;True;False;400;( );
0.9350586;0;-22.61964;-37.19022;0.05048519;0.9987248;1.995939;False;True;False;400;( );
0.9682617;0;-22.61704;-37.12378;0.004937668;0.9999878;1.997179;False;True;False;400;( );
1.018311;0;-22.61884;-37.02383;-0.06399943;0.99795;1.998368;False;True;False;400;( );
1.051514;0;-22.62387;-36.95741;-0.1099864;0.9939331;1.998867;False;True;False;400;( );
1.101563;0;-22.63716;-36.85837;-0.1786879;0.9839058;1.999344;False;True;False;400;( );
1.13501;0;-22.64982;-36.79296;-0.2241119;0.9745634;1.999545;False;True;False;400;( );
1.168213;0;-22.66549;-36.72824;-0.2690662;0.9631217;1.999683;False;True;False;400;( );
1.218262;0;-22.69464;-36.63255;-0.3355435;0.9420248;1.999817;False;True;False;400;( );
1.251709;0;-22.71776;-36.56997;-0.3790024;0.9253957;1.999873;False;True;False;400;( );
1.301514;0;-22.75778;-36.47838;-0.4425811;0.8967285;1.999926;False;True;False;400;( );
1.334961;0;-22.78788;-36.41885;-0.4741775;0.8804293;1.999949;False;True;False;400;( );
1.368408;0;-22.81987;-36.3604;-0.4957451;0.868468;1.999964;False;True;False;400;( );
1.418213;0;-22.8702;-36.27401;-0.5161218;0.8565152;1.999979;False;True;False;400;( );
1.45166;0;-22.90477;-36.217;-0.5245915;0.8513541;1.999986;False;True;False;400;( );
1.501709;0;-22.95753;-36.13205;-0.5326517;0.8463346;1.999992;False;True;False;400;( );
1.534912;0;-22.9931;-36.07566;-0.5360208;0.8442048;1.999994;False;True;False;400;( );
1.568359;0;-23.02897;-36.01926;-0.5383593;0.8427154;1.999996;False;True;False;400;( );
1.618408;0;-23.08284;-35.93513;-0.5405868;0.8412882;1.999998;False;True;False;400;( );
1.651611;0;-23.11886;-35.87911;-0.5415211;0.8406872;1.999998;False;True;False;400;( );
1.70166;0;-23.17303;-35.79509;-0.5424159;0.8401101;1.999999;False;True;False;400;( );
1.734863;0;-23.20922;-35.73904;-0.5427917;0.8398674;1.999999;False;True;False;400;( );
1.768311;0;-23.24538;-35.68311;-0.5430521;0.8396991;2;False;True;False;400;( );
1.818359;0;-23.29975;-35.59906;-0.5433018;0.8395374;2;False;True;False;400;( );
1.851563;0;-23.33596;-35.5431;-0.5434065;0.8394697;2;False;True;False;400;( );
1.901611;0;-23.39025;-35.45924;-0.5435067;0.8394048;2;False;True;False;400;( );
1.935059;0;-23.42654;-35.4032;-0.5435489;0.8393775;2;False;True;False;400;( );
1.968262;0;-23.46263;-35.34723;-0.5343397;0.8452699;2;False;True;False;400;( );
2.018311;0;-23.51521;-35.26209;-0.5037788;0.8638327;2;False;True;False;400;( );
2.051758;0;-23.54836;-35.20421;-0.4756543;0.8796323;2;False;True;False;400;( );
2.101563;0;-23.59432;-35.11541;-0.425562;0.9049293;2;False;True;False;400;( );
2.13501;0;-23.62205;-35.05486;-0.3883399;0.9215162;2;False;True;False;400;( );
2.168457;0;-23.64731;-34.9931;-0.3487501;0.9372157;2;False;True;False;400;( );
2.218262;0;-23.6801;-34.89875;-0.2862514;0.9581546;2;False;True;False;400;( );
2.251709;0;-23.69848;-34.8346;-0.2428766;0.9700572;2;False;True;False;400;( );
2.301758;0;-23.72056;-34.73707;-0.1761158;0.9843695;2;False;True;False;400;( );
2.334961;0;-23.73155;-34.67129;-0.1307484;0.9914156;2;False;True;False;400;( );
