Time;PatchID;PositionX;PositionZ;Radius;CoinAmount;PatchEvent;TriggerPlayer;
0;99;-18.26367;29.83192;3;48;CREATED;;
0;100;-36.4385;-38.83094;3;48;CREATED;;
0;101;-23.56027;-27.21896;3;48;CREATED;;
0;102;6.838577;35.44482;3;48;CREATED;;
0;103;-6.800747;29.74062;3;48;CREATED;;
156.2;99;-18.26367;29.83192;3;48;DISCOVER;0;
159.9216;99;-18.26367;29.83192;3;47;EXTRACT;0;
161.9216;99;-18.26367;29.83192;3;46;EXTRACT;0;
163.9216;99;-18.26367;29.83192;3;45;EXTRACT;0;
165.9216;99;-18.26367;29.83192;3;44;EXTRACT;0;
167.9216;99;-18.26367;29.83192;3;43;EXTRACT;0;
169.9219;99;-18.26367;29.83192;3;42;EXTRACT;0;
171.9219;99;-18.26367;29.83192;3;41;EXTRACT;0;
173.9219;99;-18.26367;29.83192;3;40;EXTRACT;0;
175.9219;99;-18.26367;29.83192;3;39;EXTRACT;0;
177.9219;99;-18.26367;29.83192;3;38;EXTRACT;0;
179.9385;99;-18.26367;29.83192;3;37;EXTRACT;0;
181.9387;99;-18.26367;29.83192;3;36;EXTRACT;0;
183.9553;99;-18.26367;29.83192;3;35;EXTRACT;0;
185.9553;99;-18.26367;29.83192;3;34;EXTRACT;0;
187.9553;99;-18.26367;29.83192;3;33;EXTRACT;0;
189.9556;99;-18.26367;29.83192;3;32;EXTRACT;0;
191.9722;99;-18.26367;29.83192;3;31;EXTRACT;0;
193.9722;99;-18.26367;29.83192;3;30;EXTRACT;0;
195.9722;99;-18.26367;29.83192;3;29;EXTRACT;0;
197.9722;99;-18.26367;29.83192;3;28;EXTRACT;0;
199.9724;99;-18.26367;29.83192;3;27;EXTRACT;0;
201.9724;99;-18.26367;29.83192;3;26;EXTRACT;0;
203.9724;99;-18.26367;29.83192;3;25;EXTRACT;0;
205.9724;99;-18.26367;29.83192;3;24;EXTRACT;0;
207.9724;99;-18.26367;29.83192;3;23;EXTRACT;0;
209.9724;99;-18.26367;29.83192;3;22;EXTRACT;0;
211.9727;99;-18.26367;29.83192;3;21;EXTRACT;0;
213.9727;99;-18.26367;29.83192;3;20;EXTRACT;0;
215.9727;99;-18.26367;29.83192;3;19;EXTRACT;0;
217.9727;99;-18.26367;29.83192;3;18;EXTRACT;0;
219.9727;99;-18.26367;29.83192;3;17;EXTRACT;0;
221.9727;99;-18.26367;29.83192;3;16;EXTRACT;0;
223.9727;99;-18.26367;29.83192;3;15;EXTRACT;0;
225.9729;99;-18.26367;29.83192;3;14;EXTRACT;0;
227.9729;99;-18.26367;29.83192;3;13;EXTRACT;0;
229.9895;99;-18.26367;29.83192;3;12;EXTRACT;0;
231.9895;99;-18.26367;29.83192;3;11;EXTRACT;0;
233.9895;99;-18.26367;29.83192;3;10;EXTRACT;0;
235.9897;99;-18.26367;29.83192;3;9;EXTRACT;0;
238.0063;99;-18.26367;29.83192;3;8;EXTRACT;0;
240.0063;99;-18.26367;29.83192;3;7;EXTRACT;0;
242.0063;99;-18.26367;29.83192;3;6;EXTRACT;0;
244.0066;99;-18.26367;29.83192;3;5;EXTRACT;0;
246.0066;99;-18.26367;29.83192;3;4;EXTRACT;0;
248.0066;99;-18.26367;29.83192;3;3;EXTRACT;0;
250.0066;99;-18.26367;29.83192;3;2;EXTRACT;0;
252.0066;99;-18.26367;29.83192;3;1;EXTRACT;0;
254.0066;99;-18.26367;29.83192;3;0;EXTRACT;0;
254.0066;99;-18.26367;29.83192;3;0;DESTROYED;;
254.0566;104;-10.90207;-11.98307;3;48;CREATED;;
327.4399;101;-23.56027;-27.21896;3;48;DISCOVER;0;
331.408;101;-23.56027;-27.21896;3;47;EXTRACT;0;
