Time;PatchID;PositionX;PositionZ;Radius;CoinAmount;PatchEvent;TriggerPlayer;
0;313;1.502998;-39.5167;3;48;CREATED;;
0;314;41.53318;-35.53343;3;48;CREATED;;
0;315;11.82935;25.13194;3;48;CREATED;;
0;316;-13.74381;19.16917;3;48;CREATED;;
0;317;-5.498554;1.135643;3;48;CREATED;;
35.10352;314;41.53318;-35.53343;3;48;DISCOVER;2;
38.43555;314;41.53318;-35.53343;3;47;EXTRACT;2;
40.44336;314;41.53318;-35.53343;3;46;EXTRACT;2;
42.44922;314;41.53318;-35.53343;3;45;EXTRACT;2;
44.45117;314;41.53318;-35.53343;3;44;EXTRACT;2;
46.45898;314;41.53318;-35.53343;3;43;EXTRACT;2;
48.46484;314;41.53318;-35.53343;3;42;EXTRACT;2;
50.4668;314;41.53318;-35.53343;3;41;EXTRACT;2;
52.43359;314;41.53318;-35.53343;3;40;EXTRACT;2;
54.44336;314;41.53318;-35.53343;3;39;EXTRACT;2;
56.44922;314;41.53318;-35.53343;3;38;EXTRACT;2;
58.45313;314;41.53318;-35.53343;3;37;EXTRACT;2;
60.45898;314;41.53318;-35.53343;3;36;EXTRACT;2;
62.4668;314;41.53318;-35.53343;3;35;EXTRACT;2;
64.43164;314;41.53318;-35.53343;3;34;EXTRACT;2;
66.4375;314;41.53318;-35.53343;3;33;EXTRACT;2;
68.44531;314;41.53318;-35.53343;3;32;EXTRACT;2;
70.45117;314;41.53318;-35.53343;3;31;EXTRACT;2;
72.45703;314;41.53318;-35.53343;3;30;EXTRACT;2;
73.61914;316;-13.74381;19.16917;3;48;DISCOVER;3;
74.46094;314;41.53318;-35.53343;3;29;EXTRACT;2;
76.46289;314;41.53318;-35.53343;3;28;EXTRACT;2;
76.46289;316;-13.74381;19.16917;3;47;EXTRACT;3;
78.4668;314;41.53318;-35.53343;3;27;EXTRACT;2;
78.4668;316;-13.74381;19.16917;3;46;EXTRACT;3;
80.43555;314;41.53318;-35.53343;3;26;EXTRACT;2;
80.43555;316;-13.74381;19.16917;3;45;EXTRACT;3;
82.44141;314;41.53318;-35.53343;3;25;EXTRACT;2;
82.44141;316;-13.74381;19.16917;3;44;EXTRACT;3;
84.44531;314;41.53318;-35.53343;3;24;EXTRACT;2;
84.44531;316;-13.74381;19.16917;3;43;EXTRACT;3;
86.44922;314;41.53318;-35.53343;3;23;EXTRACT;2;
86.44922;316;-13.74381;19.16917;3;42;EXTRACT;3;
88.45508;314;41.53318;-35.53343;3;22;EXTRACT;2;
88.45508;316;-13.74381;19.16917;3;41;EXTRACT;3;
90.45898;314;41.53318;-35.53343;3;21;EXTRACT;2;
90.45898;316;-13.74381;19.16917;3;40;EXTRACT;3;
92.46289;314;41.53318;-35.53343;3;20;EXTRACT;2;
92.46289;316;-13.74381;19.16917;3;39;EXTRACT;3;
94.4707;314;41.53318;-35.53343;3;19;EXTRACT;2;
94.4707;316;-13.74381;19.16917;3;38;EXTRACT;3;
96.43555;314;41.53318;-35.53343;3;18;EXTRACT;2;
96.47461;316;-13.74381;19.16917;3;37;EXTRACT;3;
98.43945;314;41.53318;-35.53343;3;17;EXTRACT;2;
98.43945;316;-13.74381;19.16917;3;36;EXTRACT;3;
100.4473;314;41.53318;-35.53343;3;16;EXTRACT;2;
100.4473;316;-13.74381;19.16917;3;35;EXTRACT;3;
101.4121;314;41.53318;-35.53343;3;16;DISCOVER;1;
102.4551;314;41.53318;-35.53343;3;15;EXTRACT;2;
102.4551;316;-13.74381;19.16917;3;34;EXTRACT;3;
104.4609;314;41.53318;-35.53343;3;14;EXTRACT;2;
104.4609;316;-13.74381;19.16917;3;33;EXTRACT;3;
105.1426;314;41.53318;-35.53343;3;13;EXTRACT;1;
106.4648;314;41.53318;-35.53343;3;12;EXTRACT;2;
106.4648;316;-13.74381;19.16917;3;32;EXTRACT;3;
107.1465;314;41.53318;-35.53343;3;11;EXTRACT;1;
108.4727;314;41.53318;-35.53343;3;10;EXTRACT;2;
108.4727;316;-13.74381;19.16917;3;31;EXTRACT;3;
109.1543;314;41.53318;-35.53343;3;9;EXTRACT;1;
110.4355;314;41.53318;-35.53343;3;8;EXTRACT;2;
110.4355;316;-13.74381;19.16917;3;30;EXTRACT;3;
111.1191;314;41.53318;-35.53343;3;7;EXTRACT;1;
112.4395;314;41.53318;-35.53343;3;6;EXTRACT;2;
112.4395;316;-13.74381;19.16917;3;29;EXTRACT;3;
113.1211;314;41.53318;-35.53343;3;5;EXTRACT;1;
114.4492;314;41.53318;-35.53343;3;4;EXTRACT;2;
114.4492;316;-13.74381;19.16917;3;28;EXTRACT;3;
115.1289;314;41.53318;-35.53343;3;3;EXTRACT;1;
116.4512;314;41.53318;-35.53343;3;2;EXTRACT;2;
116.4512;316;-13.74381;19.16917;3;27;EXTRACT;3;
117.1309;314;41.53318;-35.53343;3;1;EXTRACT;1;
118.4551;314;41.53318;-35.53343;3;0;EXTRACT;2;
118.4551;316;-13.74381;19.16917;3;26;EXTRACT;3;
118.4395;314;41.53318;-35.53343;3;0;DESTROYED;;
118.4551;318;23.72169;41.16283;3;48;CREATED;;
120.4609;316;-13.74381;19.16917;3;25;EXTRACT;3;
122.4688;316;-13.74381;19.16917;3;24;EXTRACT;3;
124.4746;316;-13.74381;19.16917;3;23;EXTRACT;3;
126.4414;316;-13.74381;19.16917;3;22;EXTRACT;3;
128.4512;316;-13.74381;19.16917;3;21;EXTRACT;3;
130.459;316;-13.74381;19.16917;3;20;EXTRACT;3;
132.4668;316;-13.74381;19.16917;3;19;EXTRACT;3;
134.4707;316;-13.74381;19.16917;3;18;EXTRACT;3;
136.4375;316;-13.74381;19.16917;3;17;EXTRACT;3;
138.4414;316;-13.74381;19.16917;3;16;EXTRACT;3;
140.4453;316;-13.74381;19.16917;3;15;EXTRACT;3;
142.4531;316;-13.74381;19.16917;3;14;EXTRACT;3;
144.457;316;-13.74381;19.16917;3;13;EXTRACT;3;
146.4609;316;-13.74381;19.16917;3;12;EXTRACT;3;
148.4648;316;-13.74381;19.16917;3;11;EXTRACT;3;
150.4707;316;-13.74381;19.16917;3;10;EXTRACT;3;
152.4746;316;-13.74381;19.16917;3;9;EXTRACT;3;
154.4395;316;-13.74381;19.16917;3;8;EXTRACT;3;
156.084;318;23.72169;41.16283;3;48;DISCOVER;0;
156.4453;316;-13.74381;19.16917;3;7;EXTRACT;3;
158.4512;316;-13.74381;19.16917;3;6;EXTRACT;3;
159.6523;318;23.72169;41.16283;3;47;EXTRACT;0;
160.0117;316;-13.74381;19.16917;3;6;DISCOVER;1;
160.4531;316;-13.74381;19.16917;3;5;EXTRACT;3;
161.6582;318;23.72169;41.16283;3;46;EXTRACT;0;
162.4609;316;-13.74381;19.16917;3;4;EXTRACT;3;
162.8203;316;-13.74381;19.16917;3;3;EXTRACT;1;
163.6641;318;23.72169;41.16283;3;45;EXTRACT;0;
164.4648;316;-13.74381;19.16917;3;2;EXTRACT;3;
164.7871;316;-13.74381;19.16917;3;1;EXTRACT;1;
165.668;318;23.72169;41.16283;3;44;EXTRACT;0;
166.4688;316;-13.74381;19.16917;3;0;EXTRACT;3;
166.4395;316;-13.74381;19.16917;3;0;DESTROYED;;
166.4688;319;16.66572;-1.8703;3;48;CREATED;;
167.6348;318;23.72169;41.16283;3;43;EXTRACT;0;
169.6406;318;23.72169;41.16283;3;42;EXTRACT;0;
171.6445;318;23.72169;41.16283;3;41;EXTRACT;0;
173.6543;318;23.72169;41.16283;3;40;EXTRACT;0;
175.6621;318;23.72169;41.16283;3;39;EXTRACT;0;
176.0234;318;23.72169;41.16283;3;39;DISCOVER;2;
177.666;318;23.72169;41.16283;3;38;EXTRACT;0;
178.9492;318;23.72169;41.16283;3;37;EXTRACT;2;
179.6309;318;23.72169;41.16283;3;36;EXTRACT;0;
180.9531;318;23.72169;41.16283;3;35;EXTRACT;2;
181.6348;318;23.72169;41.16283;3;34;EXTRACT;0;
182.957;318;23.72169;41.16283;3;33;EXTRACT;2;
183.6367;318;23.72169;41.16283;3;32;EXTRACT;0;
184.959;318;23.72169;41.16283;3;31;EXTRACT;2;
185.6406;318;23.72169;41.16283;3;30;EXTRACT;0;
186.8848;315;11.82935;25.13194;3;48;DISCOVER;3;
186.9648;318;23.72169;41.16283;3;29;EXTRACT;2;
187.6484;318;23.72169;41.16283;3;28;EXTRACT;0;
188.9707;318;23.72169;41.16283;3;27;EXTRACT;2;
189.6113;315;11.82935;25.13194;3;47;EXTRACT;3;
189.6523;318;23.72169;41.16283;3;26;EXTRACT;0;
190.7734;318;23.72169;41.16283;3;26;DISCOVER;1;
190.9727;318;23.72169;41.16283;3;25;EXTRACT;2;
191.6152;315;11.82935;25.13194;3;46;EXTRACT;3;
191.6563;318;23.72169;41.16283;3;24;EXTRACT;0;
192.9395;318;23.72169;41.16283;3;23;EXTRACT;2;
193.5391;318;23.72169;41.16283;3;22;EXTRACT;1;
193.6191;315;11.82935;25.13194;3;45;EXTRACT;3;
193.6602;318;23.72169;41.16283;3;21;EXTRACT;0;
194.9434;318;23.72169;41.16283;3;20;EXTRACT;2;
195.5039;318;23.72169;41.16283;3;19;EXTRACT;1;
195.625;315;11.82935;25.13194;3;44;EXTRACT;3;
195.6641;318;23.72169;41.16283;3;18;EXTRACT;0;
196.9473;318;23.72169;41.16283;3;17;EXTRACT;2;
197.5078;318;23.72169;41.16283;3;16;EXTRACT;1;
197.627;315;11.82935;25.13194;3;43;EXTRACT;3;
197.666;318;23.72169;41.16283;3;15;EXTRACT;0;
198.9473;318;23.72169;41.16283;3;14;EXTRACT;2;
199.5098;318;23.72169;41.16283;3;13;EXTRACT;1;
199.6289;315;11.82935;25.13194;3;42;EXTRACT;3;
199.668;318;23.72169;41.16283;3;12;EXTRACT;0;
200.9492;318;23.72169;41.16283;3;11;EXTRACT;2;
201.5117;318;23.72169;41.16283;3;10;EXTRACT;1;
201.6309;315;11.82935;25.13194;3;41;EXTRACT;3;
201.6309;318;23.72169;41.16283;3;9;EXTRACT;0;
202.9551;318;23.72169;41.16283;3;8;EXTRACT;2;
203.5156;318;23.72169;41.16283;3;7;EXTRACT;1;
203.6367;315;11.82935;25.13194;3;40;EXTRACT;3;
203.6367;318;23.72169;41.16283;3;6;EXTRACT;0;
204.959;318;23.72169;41.16283;3;5;EXTRACT;2;
205.5195;318;23.72169;41.16283;3;4;EXTRACT;1;
205.6406;315;11.82935;25.13194;3;39;EXTRACT;3;
205.6406;318;23.72169;41.16283;3;3;EXTRACT;0;
206.9609;318;23.72169;41.16283;3;2;EXTRACT;2;
207.5215;318;23.72169;41.16283;3;1;EXTRACT;1;
207.6426;315;11.82935;25.13194;3;38;EXTRACT;3;
207.6426;318;23.72169;41.16283;3;0;EXTRACT;0;
207.6387;318;23.72169;41.16283;3;0;DESTROYED;;
207.6426;320;16.5453;-30.74335;3;48;CREATED;;
209.6445;315;11.82935;25.13194;3;37;EXTRACT;3;
211.6094;315;11.82935;25.13194;3;36;EXTRACT;3;
213.6133;315;11.82935;25.13194;3;35;EXTRACT;3;
215.6602;315;11.82935;25.13194;3;34;EXTRACT;3;
217.623;315;11.82935;25.13194;3;33;EXTRACT;3;
219.627;315;11.82935;25.13194;3;32;EXTRACT;3;
220.9121;315;11.82935;25.13194;3;32;DISCOVER;0;
221.0313;315;11.82935;25.13194;3;32;DISCOVER;1;
221.6367;315;11.82935;25.13194;3;31;EXTRACT;3;
223.6426;315;11.82935;25.13194;3;30;EXTRACT;3;
223.6426;315;11.82935;25.13194;3;29;EXTRACT;0;
224.043;315;11.82935;25.13194;3;28;EXTRACT;1;
225.6445;315;11.82935;25.13194;3;27;EXTRACT;3;
225.6445;315;11.82935;25.13194;3;26;EXTRACT;0;
226.0059;315;11.82935;25.13194;3;25;EXTRACT;1;
