Time;PatchID;PositionX;PositionZ;Radius;CoinAmount;PatchEvent;TriggerPlayer;
0;43;-17.37451;30.54048;3;48;CREATED;;
0;44;-22.98952;22.57238;3;48;CREATED;;
0;45;1.904728;-20.9093;3;48;CREATED;;
0;46;-34.23258;-17.06033;3;48;CREATED;;
0;47;-29.86185;-43.12139;3;48;CREATED;;
9.76001;46;-34.23258;-17.06033;3;48;DISCOVER;0;
12.95239;46;-34.23258;-17.06033;3;47;EXTRACT;0;
14.95251;46;-34.23258;-17.06033;3;46;EXTRACT;0;
16.95251;46;-34.23258;-17.06033;3;45;EXTRACT;0;
18.95264;46;-34.23258;-17.06033;3;44;EXTRACT;0;
20.95264;46;-34.23258;-17.06033;3;43;EXTRACT;0;
22.95264;46;-34.23258;-17.06033;3;42;EXTRACT;0;
24.95276;46;-34.23258;-17.06033;3;41;EXTRACT;0;
26.95276;46;-34.23258;-17.06033;3;40;EXTRACT;0;
28.95288;46;-34.23258;-17.06033;3;39;EXTRACT;0;
30.95288;46;-34.23258;-17.06033;3;38;EXTRACT;0;
32.953;46;-34.23258;-17.06033;3;37;EXTRACT;0;
34.953;46;-34.23258;-17.06033;3;36;EXTRACT;0;
36.95313;46;-34.23258;-17.06033;3;35;EXTRACT;0;
38.95325;46;-34.23258;-17.06033;3;34;EXTRACT;0;
40.95325;46;-34.23258;-17.06033;3;33;EXTRACT;0;
42.95337;46;-34.23258;-17.06033;3;32;EXTRACT;0;
44.95337;46;-34.23258;-17.06033;3;31;EXTRACT;0;
46.95349;46;-34.23258;-17.06033;3;30;EXTRACT;0;
48.95349;46;-34.23258;-17.06033;3;29;EXTRACT;0;
50.95349;46;-34.23258;-17.06033;3;28;EXTRACT;0;
52.95361;46;-34.23258;-17.06033;3;27;EXTRACT;0;
54.95361;46;-34.23258;-17.06033;3;26;EXTRACT;0;
56.95374;46;-34.23258;-17.06033;3;25;EXTRACT;0;
58.95386;46;-34.23258;-17.06033;3;24;EXTRACT;0;
60.95386;46;-34.23258;-17.06033;3;23;EXTRACT;0;
62.95386;46;-34.23258;-17.06033;3;22;EXTRACT;0;
64.95398;46;-34.23258;-17.06033;3;21;EXTRACT;0;
66.95398;46;-34.23258;-17.06033;3;20;EXTRACT;0;
68.9541;46;-34.23258;-17.06033;3;19;EXTRACT;0;
70.9541;46;-34.23258;-17.06033;3;18;EXTRACT;0;
72.9541;46;-34.23258;-17.06033;3;17;EXTRACT;0;
74.95422;46;-34.23258;-17.06033;3;16;EXTRACT;0;
76.95435;46;-34.23258;-17.06033;3;15;EXTRACT;0;
78.95435;46;-34.23258;-17.06033;3;14;EXTRACT;0;
80.95447;46;-34.23258;-17.06033;3;13;EXTRACT;0;
82.95447;46;-34.23258;-17.06033;3;12;EXTRACT;0;
84.95447;46;-34.23258;-17.06033;3;11;EXTRACT;0;
86.95459;46;-34.23258;-17.06033;3;10;EXTRACT;0;
88.95459;46;-34.23258;-17.06033;3;9;EXTRACT;0;
90.95471;46;-34.23258;-17.06033;3;8;EXTRACT;0;
92.95483;46;-34.23258;-17.06033;3;7;EXTRACT;0;
94.95483;46;-34.23258;-17.06033;3;6;EXTRACT;0;
96.95496;46;-34.23258;-17.06033;3;5;EXTRACT;0;
98.95496;46;-34.23258;-17.06033;3;4;EXTRACT;0;
100.9551;46;-34.23258;-17.06033;3;3;EXTRACT;0;
102.9551;46;-34.23258;-17.06033;3;2;EXTRACT;0;
104.9551;46;-34.23258;-17.06033;3;1;EXTRACT;0;
106.9552;46;-34.23258;-17.06033;3;0;EXTRACT;0;
106.9552;46;-34.23258;-17.06033;3;0;DESTROYED;;
106.9719;48;31.67329;39.97038;3;48;CREATED;;
200.0801;48;31.67329;39.97038;3;48;DISCOVER;0;
