Time;PlayerID;PositionX;PositionZ;ForwardX;ForwardZ;Velocity;IsExtracting;IsAllowedToMove;WaitingForExtraction;CoinAmount;VisiblePlayers;
0.02682495;0;-16.06405;-14.51645;-0.4453425;0.8953603;0;False;True;False;0;( );
0.06015015;0;-16.06405;-14.51645;-0.4453425;0.8953603;0;False;True;False;0;( );
0.110199;0;-16.06405;-14.51645;-0.4453425;0.8953603;0;False;True;False;0;( );
0.1435242;0;-16.06405;-14.51645;-0.4453425;0.8953603;0;False;True;False;0;( );
0.193512;0;-16.06405;-14.51645;-0.4453425;0.8953603;0;False;True;False;0;( );
0.2268372;0;-16.06405;-14.51645;-0.4453425;0.8953603;0;False;True;False;0;( );
0.2601624;0;-16.06405;-14.51645;-0.4453425;0.8953603;0;False;True;False;0;( );
0.3101807;0;-16.06405;-14.51645;-0.4453425;0.8953603;0;False;True;False;0;( );
0.3434753;0;-16.06405;-14.51645;-0.4453425;0.8953603;0;False;True;False;0;( );
0.3934937;0;-16.07732;-14.48977;-0.4453425;0.8953603;0.8427562;False;True;False;0;( );
0.4268799;0;-16.09389;-14.45644;-0.4453425;0.8953603;1.196478;False;True;False;0;( );
0.4602051;0;-16.11448;-14.41505;-0.4453425;0.8953603;1.442113;False;True;False;0;( );
0.5101624;0;-16.15025;-14.34313;-0.4453425;0.8953603;1.676955;False;True;False;0;( );
0.5435486;0;-16.17631;-14.29073;-0.4453425;0.8953603;1.775776;False;True;False;0;( );
0.5935669;0;-16.21734;-14.20825;-0.4453425;0.8953603;1.870242;False;True;False;0;( );
0.6268616;0;-16.24556;-14.15152;-0.4453425;0.8953603;1.909886;False;True;False;0;( );
0.6602173;0;-16.27423;-14.09387;-0.4453425;0.8953603;1.937426;False;True;False;0;( );
0.7102051;0;-16.31778;-14.00632;-0.4453425;0.8953603;1.963783;False;True;False;0;( );
0.7435608;0;-16.34705;-13.94746;-0.4453425;0.8953603;1.974849;False;True;False;0;( );
0.7935486;0;-16.39121;-13.85868;-0.4453425;0.8953603;1.985448;False;True;False;0;( );
0.8268738;0;-16.42073;-13.79933;-0.4453425;0.8953603;1.989894;False;True;False;0;( );
0.860199;0;-16.4503;-13.73988;-0.4453425;0.8953603;1.992981;False;True;False;0;( );
0.9101868;0;-16.49472;-13.65057;-0.4453425;0.8953603;1.995938;False;True;False;0;( );
0.9435425;0;-16.52435;-13.591;-0.4453425;0.8953603;1.997179;False;True;False;0;( );
0.9935303;0;-16.56887;-13.50149;-0.4488183;0.8936231;1.998368;False;True;False;0;( );
1.026886;0;-16.59899;-13.44205;-0.4638767;0.8858998;1.998867;False;True;False;0;( );
1.060211;0;-16.63023;-13.38326;-0.4866989;0.8735698;1.999213;False;True;False;0;( );
1.110229;0;-16.68031;-13.29664;-0.5298904;0.8480662;1.999545;False;True;False;0;( );
1.143555;0;-16.71612;-13.24051;-0.5619221;0.8271902;1.999683;False;True;False;0;( );
1.193542;0;-16.77399;-13.15893;-0.6089635;0.7931982;1.999817;False;True;False;0;( );
1.226898;0;-16.81493;-13.1064;-0.6296004;0.7769191;1.999873;False;True;False;0;( );
1.260193;0;-16.85718;-13.05479;-0.6436978;0.7652798;1.999912;False;True;False;0;( );
1.310211;0;-16.92201;-12.97872;-0.6569819;0.7539064;1.999949;False;True;False;0;( );
1.343567;0;-16.96595;-12.9285;-0.6625047;0.7490578;1.999965;False;True;False;0;( );
1.393585;0;-17.03239;-12.85378;-0.6677533;0.7443827;1.999979;False;True;False;0;( );
1.42691;0;-17.07695;-12.80419;-0.6699468;0.7424091;1.999986;False;True;False;0;( );
1.460205;0;-17.12164;-12.75472;-0.6714665;0.7410349;1.99999;False;True;False;0;( );
1.510223;0;-17.18887;-12.68064;-0.6729193;0.7397159;1.999994;False;True;False;0;( );
