Time;PatchID;PositionX;PositionZ;Radius;CoinAmount;PatchEvent;TriggerPlayer;
0;61;44.95605;28.1919;3;16;CREATED;;
0;62;-9.821934;-13.1376;3;16;CREATED;;
0;63;-36.71285;-29.02304;3;16;CREATED;;
0;64;41.24084;5.777054;3;16;CREATED;;
0;65;-44.13039;-37.19629;3;16;CREATED;;
0;66;-23.31662;-6.016846;3;16;CREATED;;
0;67;6.858231;-29.55127;3;16;CREATED;;
0;68;19.30323;-30.17515;3;16;CREATED;;
0;69;6.74057;41.89668;3;16;CREATED;;
0;70;36.3573;-4.867947;3;16;CREATED;;
0;71;30.69332;-19.98632;3;16;CREATED;;
0;72;12.28572;34.30756;3;16;CREATED;;
0;73;24.60322;-8.134575;3;16;CREATED;;
0;74;-21.59383;-26.59599;3;16;CREATED;;
0;75;14.94541;-39.22777;3;16;CREATED;;
91.43994;65;-44.13039;-37.19629;3;16;DISCOVER;0;
98.25806;65;-44.13039;-37.19629;3;15;EXTRACT;0;
100.2583;65;-44.13039;-37.19629;3;14;EXTRACT;0;
102.2583;65;-44.13039;-37.19629;3;13;EXTRACT;0;
104.2583;65;-44.13039;-37.19629;3;12;EXTRACT;0;
106.2585;65;-44.13039;-37.19629;3;11;EXTRACT;0;
108.2585;65;-44.13039;-37.19629;3;10;EXTRACT;0;
110.2585;65;-44.13039;-37.19629;3;9;EXTRACT;0;
112.2588;65;-44.13039;-37.19629;3;8;EXTRACT;0;
114.2588;65;-44.13039;-37.19629;3;7;EXTRACT;0;
116.2588;65;-44.13039;-37.19629;3;6;EXTRACT;0;
118.2588;65;-44.13039;-37.19629;3;5;EXTRACT;0;
120.2588;65;-44.13039;-37.19629;3;4;EXTRACT;0;
122.259;65;-44.13039;-37.19629;3;3;EXTRACT;0;
124.259;65;-44.13039;-37.19629;3;2;EXTRACT;0;
126.259;65;-44.13039;-37.19629;3;1;EXTRACT;0;
128.2593;65;-44.13039;-37.19629;3;0;EXTRACT;0;
128.2593;65;-44.13039;-37.19629;3;0;DESTROYED;;
128.2759;76;13.89513;21.82623;3;16;CREATED;;
284.1199;69;6.74057;41.89668;3;16;DISCOVER;0;
287.531;69;6.74057;41.89668;3;15;EXTRACT;0;
289.5313;69;6.74057;41.89668;3;14;EXTRACT;0;
291.5313;69;6.74057;41.89668;3;13;EXTRACT;0;
293.5313;69;6.74057;41.89668;3;12;EXTRACT;0;
295.5315;69;6.74057;41.89668;3;11;EXTRACT;0;
297.5315;69;6.74057;41.89668;3;10;EXTRACT;0;
299.5315;69;6.74057;41.89668;3;9;EXTRACT;0;
301.5315;69;6.74057;41.89668;3;8;EXTRACT;0;
303.5317;69;6.74057;41.89668;3;7;EXTRACT;0;
305.5317;69;6.74057;41.89668;3;6;EXTRACT;0;
307.5317;69;6.74057;41.89668;3;5;EXTRACT;0;
309.532;69;6.74057;41.89668;3;4;EXTRACT;0;
311.532;69;6.74057;41.89668;3;3;EXTRACT;0;
313.532;69;6.74057;41.89668;3;2;EXTRACT;0;
315.532;69;6.74057;41.89668;3;1;EXTRACT;0;
317.5322;69;6.74057;41.89668;3;0;EXTRACT;0;
317.5322;69;6.74057;41.89668;3;0;DESTROYED;;
317.5488;77;39.87961;-14.11327;3;16;CREATED;;
368.52;61;44.95605;28.1919;3;16;DISCOVER;0;
371.8672;61;44.95605;28.1919;3;15;EXTRACT;0;
373.8672;61;44.95605;28.1919;3;14;EXTRACT;0;
375.8674;61;44.95605;28.1919;3;13;EXTRACT;0;
377.8674;61;44.95605;28.1919;3;12;EXTRACT;0;
379.8674;61;44.95605;28.1919;3;11;EXTRACT;0;
381.8677;61;44.95605;28.1919;3;10;EXTRACT;0;
383.8677;61;44.95605;28.1919;3;9;EXTRACT;0;
385.8677;61;44.95605;28.1919;3;8;EXTRACT;0;
387.8679;61;44.95605;28.1919;3;7;EXTRACT;0;
389.8679;61;44.95605;28.1919;3;6;EXTRACT;0;
391.8679;61;44.95605;28.1919;3;5;EXTRACT;0;
393.8679;61;44.95605;28.1919;3;4;EXTRACT;0;
395.8682;61;44.95605;28.1919;3;3;EXTRACT;0;
397.8682;61;44.95605;28.1919;3;2;EXTRACT;0;
399.8682;61;44.95605;28.1919;3;1;EXTRACT;0;
401.8682;61;44.95605;28.1919;3;0;EXTRACT;0;
401.8682;61;44.95605;28.1919;3;0;DESTROYED;;
401.9182;78;-43.20767;15.8841;3;16;CREATED;;
426.52;64;41.24084;5.777054;3;16;DISCOVER;0;
431.0193;64;41.24084;5.777054;3;15;EXTRACT;0;
433.0193;64;41.24084;5.777054;3;14;EXTRACT;0;
435.0193;64;41.24084;5.777054;3;13;EXTRACT;0;
437.0195;64;41.24084;5.777054;3;12;EXTRACT;0;
439.0195;64;41.24084;5.777054;3;11;EXTRACT;0;
441.0195;64;41.24084;5.777054;3;10;EXTRACT;0;
443.0195;64;41.24084;5.777054;3;9;EXTRACT;0;
445.0195;64;41.24084;5.777054;3;8;EXTRACT;0;
