Time;PatchID;PositionX;PositionZ;Radius;CoinAmount;PatchEvent;TriggerPlayer;
0;39;-22.36223;24.07273;3;48;CREATED;;
0;40;26.85235;23.26632;3;48;CREATED;;
0;41;4.445843;13.37266;3;48;CREATED;;
0;42;44.1241;17.27195;3;48;CREATED;;
0;43;17.55994;5.037323;3;48;CREATED;;
40.35999;42;44.1241;17.27195;3;48;DISCOVER;0;
44.45251;42;44.1241;17.27195;3;47;EXTRACT;0;
46.45251;42;44.1241;17.27195;3;46;EXTRACT;0;
48.45264;42;44.1241;17.27195;3;45;EXTRACT;0;
50.45264;42;44.1241;17.27195;3;44;EXTRACT;0;
52.45276;42;44.1241;17.27195;3;43;EXTRACT;0;
54.45276;42;44.1241;17.27195;3;42;EXTRACT;0;
56.45288;42;44.1241;17.27195;3;41;EXTRACT;0;
58.45288;42;44.1241;17.27195;3;40;EXTRACT;0;
60.453;42;44.1241;17.27195;3;39;EXTRACT;0;
62.45313;42;44.1241;17.27195;3;38;EXTRACT;0;
64.45313;42;44.1241;17.27195;3;37;EXTRACT;0;
66.45313;42;44.1241;17.27195;3;36;EXTRACT;0;
68.45325;42;44.1241;17.27195;3;35;EXTRACT;0;
70.45325;42;44.1241;17.27195;3;34;EXTRACT;0;
72.45337;42;44.1241;17.27195;3;33;EXTRACT;0;
74.45349;42;44.1241;17.27195;3;32;EXTRACT;0;
76.45349;42;44.1241;17.27195;3;31;EXTRACT;0;
78.45361;42;44.1241;17.27195;3;30;EXTRACT;0;
80.45361;42;44.1241;17.27195;3;29;EXTRACT;0;
82.45361;42;44.1241;17.27195;3;28;EXTRACT;0;
84.45374;42;44.1241;17.27195;3;27;EXTRACT;0;
86.45386;42;44.1241;17.27195;3;26;EXTRACT;0;
88.45386;42;44.1241;17.27195;3;25;EXTRACT;0;
90.45398;42;44.1241;17.27195;3;24;EXTRACT;0;
92.4541;42;44.1241;17.27195;3;23;EXTRACT;0;
94.4541;42;44.1241;17.27195;3;22;EXTRACT;0;
96.45422;42;44.1241;17.27195;3;21;EXTRACT;0;
98.45422;42;44.1241;17.27195;3;20;EXTRACT;0;
100.4543;42;44.1241;17.27195;3;19;EXTRACT;0;
102.4543;42;44.1241;17.27195;3;18;EXTRACT;0;
104.4545;42;44.1241;17.27195;3;17;EXTRACT;0;
106.4545;42;44.1241;17.27195;3;16;EXTRACT;0;
108.4546;42;44.1241;17.27195;3;15;EXTRACT;0;
110.4547;42;44.1241;17.27195;3;14;EXTRACT;0;
112.4547;42;44.1241;17.27195;3;13;EXTRACT;0;
114.4548;42;44.1241;17.27195;3;12;EXTRACT;0;
116.4548;42;44.1241;17.27195;3;11;EXTRACT;0;
118.455;42;44.1241;17.27195;3;10;EXTRACT;0;
120.455;42;44.1241;17.27195;3;9;EXTRACT;0;
122.455;42;44.1241;17.27195;3;8;EXTRACT;0;
124.4551;42;44.1241;17.27195;3;7;EXTRACT;0;
126.4552;42;44.1241;17.27195;3;6;EXTRACT;0;
128.4552;42;44.1241;17.27195;3;5;EXTRACT;0;
130.4553;42;44.1241;17.27195;3;4;EXTRACT;0;
132.4554;42;44.1241;17.27195;3;3;EXTRACT;0;
134.4554;42;44.1241;17.27195;3;2;EXTRACT;0;
136.4556;42;44.1241;17.27195;3;1;EXTRACT;0;
138.4556;42;44.1241;17.27195;3;0;EXTRACT;0;
138.4556;42;44.1241;17.27195;3;0;DESTROYED;;
138.4723;44;11.22648;3.556549;3;48;CREATED;;
299.5601;40;26.85235;23.26632;3;48;DISCOVER;0;
303.4111;40;26.85235;23.26632;3;47;EXTRACT;0;
305.4111;40;26.85235;23.26632;3;46;EXTRACT;0;
307.4111;40;26.85235;23.26632;3;45;EXTRACT;0;
309.4111;40;26.85235;23.26632;3;44;EXTRACT;0;
311.4114;40;26.85235;23.26632;3;43;EXTRACT;0;
313.4114;40;26.85235;23.26632;3;42;EXTRACT;0;
315.4114;40;26.85235;23.26632;3;41;EXTRACT;0;
317.4114;40;26.85235;23.26632;3;40;EXTRACT;0;
319.4116;40;26.85235;23.26632;3;39;EXTRACT;0;
321.4116;40;26.85235;23.26632;3;38;EXTRACT;0;
323.4116;40;26.85235;23.26632;3;37;EXTRACT;0;
325.4119;40;26.85235;23.26632;3;36;EXTRACT;0;
327.4119;40;26.85235;23.26632;3;35;EXTRACT;0;
329.4119;40;26.85235;23.26632;3;34;EXTRACT;0;
331.4119;40;26.85235;23.26632;3;33;EXTRACT;0;
333.4121;40;26.85235;23.26632;3;32;EXTRACT;0;
335.4121;40;26.85235;23.26632;3;31;EXTRACT;0;
337.4121;40;26.85235;23.26632;3;30;EXTRACT;0;
339.4121;40;26.85235;23.26632;3;29;EXTRACT;0;
