Time;PatchID;PositionX;PositionZ;Radius;CoinAmount;PatchEvent;TriggerPlayer;
0;27;-37.81758;6.065197;3;48;CREATED;;
0;28;8.814484;-32.536;3;48;CREATED;;
0;29;5.899815;22.9418;3;48;CREATED;;
0;30;-37.44872;-24.01281;3;48;CREATED;;
0;31;-40.67073;-6.157928;3;48;CREATED;;
281.88;29;5.899815;22.9418;3;48;DISCOVER;0;
285.7396;29;5.899815;22.9418;3;47;EXTRACT;0;
287.7397;29;5.899815;22.9418;3;46;EXTRACT;0;
289.7399;29;5.899815;22.9418;3;45;EXTRACT;0;
291.74;29;5.899815;22.9418;3;44;EXTRACT;0;
293.74;29;5.899815;22.9418;3;43;EXTRACT;0;
295.74;29;5.899815;22.9418;3;42;EXTRACT;0;
297.7401;29;5.899815;22.9418;3;41;EXTRACT;0;
299.7401;29;5.899815;22.9418;3;40;EXTRACT;0;
301.7402;29;5.899815;22.9418;3;39;EXTRACT;0;
303.7404;29;5.899815;22.9418;3;38;EXTRACT;0;
305.7404;29;5.899815;22.9418;3;37;EXTRACT;0;
307.7405;29;5.899815;22.9418;3;36;EXTRACT;0;
309.7405;29;5.899815;22.9418;3;35;EXTRACT;0;
311.7405;29;5.899815;22.9418;3;34;EXTRACT;0;
313.7406;29;5.899815;22.9418;3;33;EXTRACT;0;
315.7407;29;5.899815;22.9418;3;32;EXTRACT;0;
317.7407;29;5.899815;22.9418;3;31;EXTRACT;0;
319.7408;29;5.899815;22.9418;3;30;EXTRACT;0;
321.7408;29;5.899815;22.9418;3;29;EXTRACT;0;
323.741;29;5.899815;22.9418;3;28;EXTRACT;0;
325.741;29;5.899815;22.9418;3;27;EXTRACT;0;
327.7411;29;5.899815;22.9418;3;26;EXTRACT;0;
329.7412;29;5.899815;22.9418;3;25;EXTRACT;0;
331.7412;29;5.899815;22.9418;3;24;EXTRACT;0;
333.7413;29;5.899815;22.9418;3;23;EXTRACT;0;
335.7413;29;5.899815;22.9418;3;22;EXTRACT;0;
337.7413;29;5.899815;22.9418;3;21;EXTRACT;0;
339.7415;29;5.899815;22.9418;3;20;EXTRACT;0;
341.7415;29;5.899815;22.9418;3;19;EXTRACT;0;
343.7416;29;5.899815;22.9418;3;18;EXTRACT;0;
345.7417;29;5.899815;22.9418;3;17;EXTRACT;0;
347.7417;29;5.899815;22.9418;3;16;EXTRACT;0;
349.7418;29;5.899815;22.9418;3;15;EXTRACT;0;
351.7418;29;5.899815;22.9418;3;14;EXTRACT;0;
353.7419;29;5.899815;22.9418;3;13;EXTRACT;0;
355.7421;29;5.899815;22.9418;3;12;EXTRACT;0;
357.7421;29;5.899815;22.9418;3;11;EXTRACT;0;
359.7422;29;5.899815;22.9418;3;10;EXTRACT;0;
361.7422;29;5.899815;22.9418;3;9;EXTRACT;0;
363.7423;29;5.899815;22.9418;3;8;EXTRACT;0;
365.7423;29;5.899815;22.9418;3;7;EXTRACT;0;
367.7424;29;5.899815;22.9418;3;6;EXTRACT;0;
369.7424;29;5.899815;22.9418;3;5;EXTRACT;0;
371.7426;29;5.899815;22.9418;3;4;EXTRACT;0;
373.7427;29;5.899815;22.9418;3;3;EXTRACT;0;
375.7427;29;5.899815;22.9418;3;2;EXTRACT;0;
377.7428;29;5.899815;22.9418;3;1;EXTRACT;0;
379.7428;29;5.899815;22.9418;3;0;EXTRACT;0;
379.7428;29;5.899815;22.9418;3;0;DESTROYED;;
379.7761;32;1.763428;-27.28915;3;48;CREATED;;
497.4;27;-37.81758;6.065197;3;48;DISCOVER;0;
500.9635;27;-37.81758;6.065197;3;47;EXTRACT;0;
