Time;PatchID;PositionX;PositionZ;Radius;CoinAmount;PatchEvent;TriggerPlayer;
0;103;-4.079399;13.10931;3;16;CREATED;;
0;104;35.1399;16.82476;3;16;CREATED;;
0;105;-21.08567;-8.496838;3;16;CREATED;;
0;106;35.10178;26.39557;3;16;CREATED;;
0;107;-37.15195;19.37153;3;16;CREATED;;
0;108;-39.23964;34.59998;3;16;CREATED;;
0;109;12.49347;-5.051304;3;16;CREATED;;
0;110;-10.44252;27.34843;3;16;CREATED;;
0;111;39.75706;-10.54818;3;16;CREATED;;
0;112;-24.47227;11.98471;3;16;CREATED;;
0;113;28.41923;-38.38543;3;16;CREATED;;
0;114;30.60371;34.42096;3;16;CREATED;;
0;115;-42.32385;-12.55531;3;16;CREATED;;
0;116;39.17686;32.57499;3;16;CREATED;;
0;117;-35.00519;-23.86877;3;16;CREATED;;
7.5;113;28.41923;-38.38543;3;16;DISCOVER;3;
10.375;103;-4.079399;13.10931;3;16;DISCOVER;1;
10.84375;113;28.41923;-38.38543;3;15;EXTRACT;3;
12.8125;113;28.41923;-38.38543;3;14;EXTRACT;3;
13.5625;103;-4.079399;13.10931;3;15;EXTRACT;1;
14.65625;113;28.41923;-38.38543;3;13;EXTRACT;3;
15.40625;103;-4.079399;13.10931;3;14;EXTRACT;1;
16.5;113;28.41923;-38.38543;3;12;EXTRACT;3;
17.375;103;-4.079399;13.10931;3;13;EXTRACT;1;
18.53125;113;28.41923;-38.38543;3;11;EXTRACT;3;
19.34375;103;-4.079399;13.10931;3;12;EXTRACT;1;
20.5;113;28.41923;-38.38543;3;10;EXTRACT;3;
21.3125;103;-4.079399;13.10931;3;11;EXTRACT;1;
21.65625;103;-4.079399;13.10931;3;11;DISCOVER;2;
22.53125;113;28.41923;-38.38543;3;9;EXTRACT;3;
23.28125;103;-4.079399;13.10931;3;10;EXTRACT;1;
24.28125;103;-4.079399;13.10931;3;9;EXTRACT;2;
24.53125;113;28.41923;-38.38543;3;8;EXTRACT;3;
25.34375;103;-4.079399;13.10931;3;8;EXTRACT;1;
26.3125;103;-4.079399;13.10931;3;7;EXTRACT;2;
26.5;113;28.41923;-38.38543;3;7;EXTRACT;3;
27.28125;103;-4.079399;13.10931;3;6;EXTRACT;1;
28.28125;103;-4.079399;13.10931;3;5;EXTRACT;2;
28.46875;113;28.41923;-38.38543;3;6;EXTRACT;3;
29.3125;103;-4.079399;13.10931;3;4;EXTRACT;1;
30.28125;103;-4.079399;13.10931;3;3;EXTRACT;2;
30.46875;113;28.41923;-38.38543;3;5;EXTRACT;3;
31.3125;103;-4.079399;13.10931;3;2;EXTRACT;1;
32.34375;103;-4.079399;13.10931;3;1;EXTRACT;2;
32.46875;113;28.41923;-38.38543;3;4;EXTRACT;3;
33.3125;103;-4.079399;13.10931;3;0;EXTRACT;1;
33.28125;103;-4.079399;13.10931;3;0;DESTROYED;;
33.3125;118;-43.42258;-24.84483;3;16;CREATED;;
34.53125;113;28.41923;-38.38543;3;3;EXTRACT;3;
36.5;113;28.41923;-38.38543;3;2;EXTRACT;3;
37.9375;110;-10.44252;27.34843;3;16;DISCOVER;0;
38.46875;113;28.41923;-38.38543;3;1;EXTRACT;3;
40.46875;113;28.41923;-38.38543;3;0;EXTRACT;3;
40.4375;113;28.41923;-38.38543;3;0;DESTROYED;;
40.46875;119;28.95621;0.2791176;3;16;CREATED;;
41.0625;110;-10.44252;27.34843;3;15;EXTRACT;0;
43.125;110;-10.44252;27.34843;3;14;EXTRACT;0;
45.09375;110;-10.44252;27.34843;3;13;EXTRACT;0;
47.03125;110;-10.44252;27.34843;3;12;EXTRACT;0;
49.0625;110;-10.44252;27.34843;3;11;EXTRACT;0;
51.0625;110;-10.44252;27.34843;3;10;EXTRACT;0;
51.96875;109;12.49347;-5.051304;3;16;DISCOVER;2;
53.09375;110;-10.44252;27.34843;3;9;EXTRACT;0;
55.0625;110;-10.44252;27.34843;3;8;EXTRACT;0;
55.21875;109;12.49347;-5.051304;3;15;EXTRACT;2;
57.0625;110;-10.44252;27.34843;3;7;EXTRACT;0;
57.21875;109;12.49347;-5.051304;3;14;EXTRACT;2;
59.0625;110;-10.44252;27.34843;3;6;EXTRACT;0;
59.21875;109;12.49347;-5.051304;3;13;EXTRACT;2;
61.0625;110;-10.44252;27.34843;3;5;EXTRACT;0;
61.21875;109;12.49347;-5.051304;3;12;EXTRACT;2;
63.0625;110;-10.44252;27.34843;3;4;EXTRACT;0;
63.21875;109;12.49347;-5.051304;3;11;EXTRACT;2;
65.0625;110;-10.44252;27.34843;3;3;EXTRACT;0;
65.25;109;12.49347;-5.051304;3;10;EXTRACT;2;
67.09375;110;-10.44252;27.34843;3;2;EXTRACT;0;
67.25;109;12.49347;-5.051304;3;9;EXTRACT;2;
69.03125;110;-10.44252;27.34843;3;1;EXTRACT;0;
69.21875;109;12.49347;-5.051304;3;8;EXTRACT;2;
71.0625;110;-10.44252;27.34843;3;0;EXTRACT;0;
71.03125;110;-10.44252;27.34843;3;0;DESTROYED;;
71.0625;120;21.57058;19.60644;3;16;CREATED;;
71.21875;109;12.49347;-5.051304;3;7;EXTRACT;2;
73.21875;109;12.49347;-5.051304;3;6;EXTRACT;2;
75.21875;109;12.49347;-5.051304;3;5;EXTRACT;2;
77.25;109;12.49347;-5.051304;3;4;EXTRACT;2;
79.25;109;12.49347;-5.051304;3;3;EXTRACT;2;
81.25;109;12.49347;-5.051304;3;2;EXTRACT;2;
83.21875;109;12.49347;-5.051304;3;1;EXTRACT;2;
85.21875;109;12.49347;-5.051304;3;0;EXTRACT;2;
85.1875;109;12.49347;-5.051304;3;0;DESTROYED;;
85.21875;121;-18.36128;-22.37531;3;16;CREATED;;
98.65625;117;-35.00519;-23.86877;3;16;DISCOVER;3;
101.5;117;-35.00519;-23.86877;3;15;EXTRACT;3;
103.5;117;-35.00519;-23.86877;3;14;EXTRACT;3;
