Time;PlayerID;PositionX;PositionZ;ForwardX;ForwardZ;Velocity;IsExtracting;IsAllowedToMove;WaitingForExtraction;CoinAmount;VisiblePlayers;
0.003662109;0;-28.84879;16.55064;0.9727649;0.2317941;0;False;True;False;0;( );
0.05371094;0;-28.84879;16.55064;0.9727649;0.2317941;0;False;True;False;0;( );
0.08703613;0;-28.84879;16.55064;0.9727649;0.2317941;0;False;True;False;0;( );
0.1203613;0;-28.84879;16.55064;0.9727649;0.2317941;0;False;True;False;0;( );
0.1536865;0;-28.84879;16.55064;0.9727649;0.2317941;0;False;True;False;0;( );
0.2037354;0;-28.84879;16.55064;0.9727649;0.2317941;0;False;True;False;0;( );
0.2370605;0;-28.84879;16.55064;0.9727649;0.2317941;0;False;True;False;0;( );
0.2869873;0;-28.84879;16.55064;0.9727649;0.2317941;0;False;True;False;0;( );
0.3203735;0;-28.84879;16.55064;0.9727649;0.2317941;0;False;True;False;0;( );
0.3536987;0;-28.84879;16.55064;0.9727649;0.2317941;0;False;True;False;0;( );
0.4036865;0;-28.84338;16.55193;0.9727649;0.2317941;0.3335312;False;True;False;0;( );
0.4370117;0;-28.81984;16.55754;0.9727649;0.2317941;0.842267;False;True;False;0;( );
0.4870605;0;-28.76204;16.57131;0.9727649;0.2317941;1.330327;False;True;False;0;( );
0.5203247;0;-28.71383;16.5828;0.9727649;0.2317941;1.534763;False;True;False;0;( );
0.5537109;0;-28.66052;16.5955;0.9727649;0.2317941;1.676895;False;True;False;0;( );
0.6036987;0;-28.57418;16.61608;0.9727649;0.2317941;1.813139;False;True;False;0;( );
0.6370239;0;-28.51397;16.63042;0.9727649;0.2317941;1.870223;False;True;False;0;( );
0.6870728;0;-28.42116;16.65254;0.9727649;0.2317941;1.924882;False;True;False;0;( );
0.7203369;0;-28.35818;16.66754;0.9727649;0.2317941;1.94783;False;True;False;0;( );
0.7536621;0;-28.29463;16.68269;0.9727649;0.2317941;1.963769;False;True;False;0;( );
0.8037109;0;-28.19864;16.70556;0.9727649;0.2317941;1.979027;False;True;False;0;( );
0.8370361;0;-28.13429;16.72089;0.9727649;0.2317941;1.985437;False;True;False;0;( );
0.887085;0;-28.03747;16.74396;0.9727649;0.2317941;1.991574;False;True;False;0;( );
0.9204102;0;-27.97271;16.7594;0.9727649;0.2317941;1.994153;False;True;False;0;( );
0.9537354;0;-27.90807;16.7748;0.9727649;0.2317941;1.995938;False;True;False;0;( );
1.003723;0;-27.81103;16.79843;0.9677336;0.2519755;1.99765;False;True;False;0;( );
1.037048;0;-27.7467;16.8156;0.9608675;0.2770085;1.998368;False;True;False;0;( );
1.087097;0;-27.65116;16.84479;0.9457914;0.3247748;1.999055;False;True;False;0;( );
1.120361;0;-27.58833;16.86703;0.9326711;0.3607279;1.999344;False;True;False;0;( );
1.153748;0;-27.52648;16.89167;0.9171987;0.3984302;1.999544;False;True;False;0;( );
1.203735;0;-27.43558;16.93347;0.889671;0.4566022;1.999736;False;True;False;0;( );
1.237061;0;-27.3766;16.96457;0.8686024;0.4955097;1.999817;False;True;False;0;( );
1.270447;0;-27.31907;16.99824;0.8454652;0.5340305;1.999873;False;True;False;0;( );
1.320435;0;-27.2358;17.05352;0.8070717;0.5904535;1.999926;False;True;False;0;( );
1.353821;0;-27.1824;17.09354;0.7791017;0.6268975;1.999949;False;True;False;0;( );
1.403748;0;-27.10596;17.158;0.7338849;0.6792738;1.99997;False;True;False;0;( );
1.437073;0;-27.05761;17.2038;0.7017041;0.7124685;1.999979;False;True;False;0;( );
1.470459;0;-27.01137;17.25186;0.6679145;0.7442381;1.999986;False;True;False;0;( );
1.520447;0;-26.94632;17.32781;0.6144949;0.7889208;1.999992;False;True;False;0;( );
1.553711;0;-26.90598;17.38086;0.5771977;0.8166044;1.999994;False;True;False;0;( );
1.60376;0;-26.85022;17.46377;0.5189238;0.8548205;1.999997;False;True;False;0;( );
