Time;PlayerID;PositionX;PositionZ;ForwardX;ForwardZ;Velocity;IsExtracting;IsAllowedToMove;WaitingForExtraction;CoinAmount;VisiblePlayers;
0.02453613;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.05786133;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.09118652;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.1411133;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.1745605;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.2246094;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.2578125;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.2912598;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.3411865;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.3745117;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.4245605;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.4578857;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.4912109;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.5412598;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.574585;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.6246338;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.657959;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.6911621;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.7412109;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.7745361;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.824585;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.8579102;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.8912354;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.9412842;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
0.9746094;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
1.024536;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
1.057983;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
1.091309;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
1.141235;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
1.174561;0;-21.39182;40.74512;-0.9759898;-0.2178166;0;False;True;False;257;( );
1.224609;0;-21.42089;40.73864;-0.9759898;-0.2178166;0.8427277;False;True;False;257;( );
1.257935;0;-21.45719;40.73053;-0.9759898;-0.2178166;1.196302;False;True;False;257;( );
1.29126;0;-21.50227;40.72047;-0.9759898;-0.2178166;1.441807;False;True;False;257;( );
1.341309;0;-21.58077;40.70295;-0.9759898;-0.2178166;1.677037;False;True;False;257;( );
1.374634;0;-21.6378;40.69023;-0.9759898;-0.2178166;1.775709;False;True;False;257;( );
1.424683;0;-21.7277;40.67017;-0.9759898;-0.2178166;1.870185;False;True;False;257;( );
1.458008;0;-21.78955;40.65636;-0.9759898;-0.2178166;1.909856;False;True;False;257;( );
1.491211;0;-21.85237;40.64234;-0.9759898;-0.2178166;1.937397;False;True;False;257;( );
1.54126;0;-21.94786;40.62103;-0.9759898;-0.2178166;1.96378;False;True;False;257;( );
1.574585;0;-22.01202;40.60671;-0.9759898;-0.2178166;1.974847;False;True;False;257;( );
1.624634;0;-22.10875;40.58512;-0.9759898;-0.2178166;1.985443;False;True;False;257;( );
1.657959;0;-22.17344;40.57069;-0.9759898;-0.2178166;1.98989;False;True;False;257;( );
1.691284;0;-22.2383;40.55621;-0.9759898;-0.2178166;1.992981;False;True;False;257;( );
1.741333;0;-22.33556;40.5345;-0.9759898;-0.2178166;1.995936;False;True;False;257;( );
1.774658;0;-22.40062;40.51999;-0.9759898;-0.2178166;1.997179;False;True;False;257;( );
1.824585;0;-22.49812;40.49823;-0.9759898;-0.2178166;1.998368;False;True;False;257;( );
1.858032;0;-22.56315;40.48371;-0.9759898;-0.2178166;1.998866;False;True;False;257;( );
1.891235;0;-22.6282;40.4692;-0.9759898;-0.2178166;1.999213;False;True;False;257;( );
1.941284;0;-22.72573;40.44743;-0.9759898;-0.2178166;1.999544;False;True;False;257;( );
1.974609;0;-22.79072;40.43292;-0.9759898;-0.2178166;1.999683;False;True;False;257;( );
2.024658;0;-22.88843;40.41112;-0.9759898;-0.2178166;1.999817;False;True;False;257;( );
2.057983;0;-22.95342;40.39661;-0.9759898;-0.2178166;1.999873;False;True;False;257;( );
2.091309;0;-23.01853;40.38208;-0.9759898;-0.2178166;1.999912;False;True;False;257;( );
2.141357;0;-23.11612;40.3603;-0.9759898;-0.2178166;1.999949;False;True;False;257;( );
2.174683;0;-23.18118;40.34578;-0.9759898;-0.2178166;1.999964;False;True;False;257;( );
2.224609;0;-23.27882;40.32399;-0.9759898;-0.2178166;1.999979;False;True;False;257;( );
2.257935;0;-23.34388;40.30947;-0.9759898;-0.2178166;1.999986;False;True;False;257;( );
2.29126;0;-23.40894;40.29495;-0.9759898;-0.2178166;1.99999;False;True;False;257;( );
2.341309;0;-23.50652;40.27317;-0.9759898;-0.2178166;1.999994;False;True;False;257;( );
2.374634;0;-23.57158;40.25866;-0.9759898;-0.2178166;1.999996;False;True;False;257;( );
2.424683;0;-23.66922;40.23687;-0.9759898;-0.2178166;1.999998;False;True;False;257;( );
2.458008;0;-23.73428;40.22235;-0.9759898;-0.2178166;1.999998;False;True;False;257;( );
2.491333;0;-23.79928;40.20784;-0.9759898;-0.2178166;1.999999;False;True;False;257;( );
2.54126;0;-23.89696;40.18604;-0.9759898;-0.2178166;1.999999;False;True;False;257;( );
2.574585;0;-23.96196;40.17153;-0.9759898;-0.2178166;2;False;True;False;257;( );
2.624634;0;-24.05962;40.14974;-0.9759898;-0.2178166;2;False;True;False;257;( );
2.657959;0;-24.12468;40.13522;-0.9759898;-0.2178166;2;False;True;False;257;( );
2.691284;0;-24.18973;40.1207;-0.9759898;-0.2178166;2;False;True;False;257;( );
2.741333;0;-24.28736;40.09891;-0.9759898;-0.2178166;2;False;True;False;257;( );
2.774658;0;-24.35241;40.0844;-0.9759898;-0.2178166;2;False;True;False;257;( );
2.824707;0;-24.45;40.06261;-0.9759898;-0.2178166;2;False;True;False;257;( );
2.858032;0;-24.5151;40.04809;-0.9759898;-0.2178166;2;False;True;False;257;( );
2.891357;0;-24.58016;40.03357;-0.9759898;-0.2178166;2;False;True;False;257;( );
2.941284;0;-24.67775;40.01178;-0.9759898;-0.2178166;2;False;True;False;257;( );
2.974609;0;-24.74285;39.99726;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.024658;0;-24.84043;39.97548;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.057983;0;-24.9055;39.96096;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.091309;0;-24.97058;39.94643;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.141357;0;-25.06812;39.92466;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.174683;0;-25.13324;39.91013;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.224609;0;-25.23084;39.88835;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.257935;0;-25.29591;39.87383;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.291382;0;-25.36098;39.85931;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.341309;0;-25.45859;39.83752;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.374634;0;-25.52359;39.82302;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.424683;0;-25.62119;39.80124;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.458008;0;-25.68619;39.78673;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.491333;0;-25.7514;39.77217;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.541382;0;-25.849;39.75039;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.574707;0;-25.91405;39.73587;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.624756;0;-26.01164;39.7141;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.657959;0;-26.07675;39.69957;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.691406;0;-26.14181;39.68504;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.741333;0;-26.23935;39.66328;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.774658;0;-26.30447;39.64874;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.824707;0;-26.40207;39.62696;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.858032;0;-26.46712;39.61244;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.891357;0;-26.53213;39.59793;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.941406;0;-26.62981;39.57613;-0.9759898;-0.2178166;2;False;True;False;257;( );
3.974731;0;-26.69481;39.56163;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.024658;0;-26.7925;39.53983;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.057983;0;-26.8575;39.52532;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.091309;0;-26.92255;39.5108;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.141357;0;-27.02015;39.48902;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.174683;0;-27.08522;39.4745;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.224731;0;-27.18284;39.45271;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.258057;0;-27.24794;39.43818;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.29126;0;-27.31294;39.42368;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.341309;0;-27.41049;39.40191;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.374756;0;-27.47562;39.38737;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.424683;0;-27.57326;39.36558;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.458008;0;-27.63831;39.35106;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.491333;0;-27.70331;39.33656;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.541382;0;-27.80097;39.31476;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.574707;0;-27.86607;39.30023;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.624634;0;-27.96361;39.27847;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.658081;0;-28.02879;39.26392;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.691406;0;-28.09383;39.2494;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.741333;0;-28.19146;39.22762;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.774658;0;-28.25653;39.21309;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.824707;0;-28.35413;39.19131;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.858032;0;-28.41913;39.1768;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.891357;0;-28.48426;39.16227;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.941406;0;-28.5818;39.1405;-0.9759898;-0.2178166;2;False;True;False;257;( );
4.974731;0;-28.64693;39.12597;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.02478;0;-28.74452;39.10418;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.058105;0;-28.80958;39.08966;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.091431;0;-28.87467;39.07514;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.141357;0;-28.97227;39.05336;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.174805;0;-29.03734;39.03883;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.224731;0;-29.13491;39.01706;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.258057;0;-29.20001;39.00253;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.291382;0;-29.26502;38.98802;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.341431;0;-29.36265;38.96623;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.374756;0;-29.42771;38.95171;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.424683;0;-29.52525;38.92994;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.458008;0;-29.59031;38.91542;-0.9759898;-0.2178166;2;False;True;False;257;( );
5.491455;0;-29.65544;38.90089;-0.9751374;-0.2216012;2;False;True;False;257;( );
5.541382;0;-29.75275;38.87795;-0.9683122;-0.249743;2;False;True;False;257;( );
5.574707;0;-29.81718;38.86086;-0.9605544;-0.2780922;2;False;True;False;257;( );
5.624756;0;-29.91278;38.8314;-0.9443359;-0.328983;2;False;True;False;257;( );
5.658081;0;-29.97553;38.80885;-0.9305483;-0.3661694;2;False;True;False;257;( );
5.691406;0;-30.03729;38.7838;-0.9144551;-0.4046874;2;False;True;False;257;( );
5.741455;0;-30.12787;38.74136;-0.8861156;-0.4634641;2;False;True;False;257;( );
5.77478;0;-30.18661;38.7098;-0.8645561;-0.5025365;2;False;True;False;257;( );
5.824707;0;-30.27189;38.65762;-0.8284292;-0.5600939;2;False;True;False;257;( );
5.858032;0;-30.32663;38.61969;-0.8019627;-0.5973741;2;False;True;False;257;( );
5.891357;0;-30.37967;38.57922;-0.7736166;-0.633654;2;False;True;False;257;( );
5.941406;0;-30.45546;38.51417;-0.7279305;-0.685651;2;False;True;False;257;( );
5.974731;0;-30.50353;38.46783;-0.6953455;-0.7186758;2;False;True;False;257;( );
6.02478;0;-30.5713;38.39446;-0.6437306;-0.7652522;2;False;True;False;257;( );
6.058105;0;-30.61361;38.34296;-0.6075025;-0.7943178;2;False;True;False;257;( );
6.091431;0;-30.65359;38.2894;-0.5698429;-0.8217537;2;False;True;False;257;( );
6.141479;0;-30.70861;38.20598;-0.5112111;-0.8594552;2;False;True;False;257;( );
6.174805;0;-30.74203;38.14828;-0.4706852;-0.8823012;2;False;True;False;257;( );
6.224731;0;-30.78703;38.05898;-0.4080004;-0.9129817;2;False;True;False;257;( );
6.258057;0;-30.81352;37.99782;-0.3650987;-0.9309689;2;False;True;False;257;( );
6.291382;0;-30.83713;37.93549;-0.3214037;-0.9469423;2;False;True;False;257;( );
6.341431;0;-30.86706;37.84007;-0.2545574;-0.9670576;2;False;True;False;257;( );
6.374756;0;-30.88327;37.77544;-0.2093123;-0.9778489;2;False;True;False;257;( );
6.424683;0;-30.90191;37.67725;-0.1406166;-0.9900641;2;False;True;False;257;( );
6.458008;0;-30.91051;37.61117;-0.09441969;-0.9955325;2;False;True;False;257;( );
6.491455;0;-30.91603;37.54473;-0.04800251;-0.9988472;2;False;True;False;257;( );
6.541504;0;-30.91851;37.44475;0.02181542;-0.9997621;2;False;True;False;257;( );
