Time;PlayerID;PositionX;PositionZ;ForwardX;ForwardZ;Velocity;IsExtracting;IsAllowedToMove;WaitingForExtraction;CoinAmount;VisiblePlayers;
0.03283691;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.06616211;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.1162109;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.1495361;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.1828613;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.2329102;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.2662354;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.3162842;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.3496094;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.3829346;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.4329834;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.4663086;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.5162354;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.5495605;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.5828857;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.6329346;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.6662598;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.7163086;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.7496338;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.782959;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.8330078;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.866333;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.9162598;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.949585;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
0.9829102;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
1.032959;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
1.066284;0;10.30037;29.15899;0.8540527;0.5201865;0;False;True;False;282;( );
1.116211;0;10.30037;29.15899;0.8430737;0.537798;0;False;True;False;282;( );
1.149658;0;10.30037;29.15899;0.8288071;0.5595345;0;False;True;False;282;( );
1.182983;0;10.30037;29.15899;0.8103251;0.5859805;0;False;True;False;282;( );
1.233032;0;10.30037;29.15899;0.7761841;0.6305064;0;False;True;False;282;( );
1.266357;0;10.30037;29.15899;0.7498053;0.6616586;0;False;True;False;282;( );
1.316284;0;10.30037;29.15899;0.705776;0.708435;0;False;True;False;282;( );
1.349609;0;10.30037;29.15899;0.6737356;0.7389725;0;False;True;False;282;( );
1.382935;0;10.30037;29.15899;0.6398925;0.7684644;0;False;True;False;282;( );
