Time;PatchID;PositionX;PositionZ;Radius;CoinAmount;PatchEvent;TriggerPlayer;
0;0;5.119282;-11.93231;3;16;CREATED;;
0;1;44.84939;32.10042;3;16;CREATED;;
0;2;-33.12058;-26.83502;3;16;CREATED;;
0;3;14.03487;6.428059;3;16;CREATED;;
0;4;12.81303;-28.4612;3;16;CREATED;;
0;5;-6.307186;-25.76878;3;16;CREATED;;
0;6;-1.92654;26.85896;3;16;CREATED;;
0;7;-18.45554;34.27803;3;16;CREATED;;
0;8;-36.32001;33.59985;3;16;CREATED;;
0;9;10.53051;-2.347591;3;16;CREATED;;
0;10;-23.97988;-30.41343;3;16;CREATED;;
0;11;-11.53516;32.25867;3;16;CREATED;;
0;12;-38.91302;20.80395;3;16;CREATED;;
0;13;-11.67714;5.907433;3;16;CREATED;;
0;14;41.39928;-16.49288;3;16;CREATED;;
100;4;12.81303;-28.4612;3;16;DISCOVER;0;
103.8162;4;12.81303;-28.4612;3;15;EXTRACT;0;
105.8163;4;12.81303;-28.4612;3;14;EXTRACT;0;
107.8164;4;12.81303;-28.4612;3;13;EXTRACT;0;
109.8164;4;12.81303;-28.4612;3;12;EXTRACT;0;
111.8165;4;12.81303;-28.4612;3;11;EXTRACT;0;
113.8165;4;12.81303;-28.4612;3;10;EXTRACT;0;
115.8166;4;12.81303;-28.4612;3;9;EXTRACT;0;
117.8167;4;12.81303;-28.4612;3;8;EXTRACT;0;
119.8168;4;12.81303;-28.4612;3;7;EXTRACT;0;
121.8168;4;12.81303;-28.4612;3;6;EXTRACT;0;
123.8169;4;12.81303;-28.4612;3;5;EXTRACT;0;
125.817;4;12.81303;-28.4612;3;4;EXTRACT;0;
127.8171;4;12.81303;-28.4612;3;3;EXTRACT;0;
129.8171;4;12.81303;-28.4612;3;2;EXTRACT;0;
131.8172;4;12.81303;-28.4612;3;1;EXTRACT;0;
133.8172;4;12.81303;-28.4612;3;0;EXTRACT;0;
133.8172;4;12.81303;-28.4612;3;0;DESTROYED;;
